royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
202001202003,WW 010547519 00,15837989,HAYES ISAAC,SPERF,18016,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,202001,202001,UBC,Brazil,CASAS DE FESTAS E DIVERSÃO,,0,0.91628653,@50,0.458143265,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,15837989,HAYES ISAAC,SPERF,18016,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,202001,202001,UBC,Brazil,SONORIZAÇÃO AMBIENTAL,,0,1.96038513,@50,0.980192565,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,APPLE INC,,2,0.0026642516,@75,0.0019981887,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Download Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,22,0.0002880272,@75,0.0002160204,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,7,0.0001080102,@75,0.00008100765,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,31,0.0000180017,@75,0.000013501275,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,792,0.000180017,@75,0.00013501275,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,1,0.0000180017,@75,0.000013501275,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,93,0.0007920748,@75,0.0005940561,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,104,0.0000720068,@75,0.0000540051,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,467,0.0002880272,@75,0.0002160204,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,234,0.0000540051,@75,0.000040503825,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,43,0.0010440986,@75,0.00078307395,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,14,0.0000540051,@75,0.000040503825,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,1011,0.0245183154,@75,0.01838873655,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,66,0.000900085,@75,0.00067506375,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,103,0.0000540051,@75,0.000040503825,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,4,0.0000540051,@75,0.000040503825,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,12,0.0001620153,@75,0.000121511475,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,28,0.0003960374,@75,0.00029702805,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,248,0.0021242006,@75,0.00159315045,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,88,0.0012421173,@75,0.000931587975,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,790,0.0068766494,@75,0.00515748705,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,64,0.0000180017,@75,0.000013501275,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,9,0.0001260119,@75,0.000094508925,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202001202003,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,18087,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201912,Backoffice Music (BRAZIL),Brazil,DEEZER,,33,0.0001440136,@75,0.0001080102,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
