"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","IHEART.COM > BRD > Non-Sub (1000004530)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0621056912136719
"","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0512962788480388
"","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM > PPWC > Sub (92121421)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0204048149186768
"","DA BRAT","B SIDE","FUNKDAFIED [CLEAN]","INDEPENDENT","MIXCLOUD.COM > SMPPWC > Non-Sub (1000004893)","Webcasting",01-FEB-13,31-JUL-13,"CURRENT",.01276107037186179
"","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0183892320398631
"","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","iTunes Radio > Direct License > iTunes Radio-Sony > Artist only payments (1000012053)","Direct License (Grp 3)",01-SEP-13,31-OCT-13,"CURRENT",.0115228811863665
"","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","IHEART.COM > BRD > Non-Sub (1000004530)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.311415680228554
"","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0135499604504255
"","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","PANDORA.COM > PPWC > Sub (92121421)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0204048149186768
"","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0372623912386697
"","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","PANDORA.COM > PPWC > Sub (92121421)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0133074879904412
"","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0232285036293006
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","IHEART.COM > BRD > Non-Sub (1000004530)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0177444832039062
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","MIXCLOUD.COM > SMPPWC > Non-Sub (1000004893)","Webcasting",01-JAN-13,31-JUL-13,"CURRENT",.07761036978930119
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM > PPWC > Non-Sub (93313499)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.247770705379206
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM > PPWC > Sub (92121421)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0798449279426484
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","RHAPSODY.COM  (1000004384)","Webcasting",01-AUG-13,30-SEP-13,"CURRENT",.01100853996449445
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","SLACKER.COM > SMPPWC > Sub (1000000007)","Webcasting",01-OCT-13,31-OCT-13,"CURRENT",.0220172173960702
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","iTunes Radio > Direct License > iTunes Radio-Sony > Artist only payments (1000012053)","Direct License (Grp 3)",01-SEP-13,31-OCT-13,"CURRENT",.1290355048312497
