"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","iTunes - Sony","Direct License (Grp 3)",01-JUL-14,31-JUL-14,"CURRENT",.0214623380684412
"","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.104698901685222
"","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0307170760533549
"","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0831277711872619
"","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0242013326480979
"","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0326197583139889
"","DA BRAT","BOOM (RADIO MIX)","BOOM","SONY MUSIC","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.390035951352676
"","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.02314950590025005
"","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","iTunes - Sony","Direct License (Grp 3)",01-JUL-14,31-JUL-14,"CURRENT",.0121308867343368
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",2.62010316780103
"","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.562215573825044
"","DA BRAT","DA SHIT YA CAN'T FUC WIT","FUNKDAFIED (EXPLICIT)","SONY MUSIC","BATANGA.COM","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0102383489210066
"","DA BRAT","DA SHIT YA CAN'T FUC WIT","FUNKDAFIED (EXPLICIT)","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0210450053638636
"","DA BRAT","DA SHIT YA CAN'T FUC WIT","FUNKDAFIED (EXPLICIT)","SONY MUSIC","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.0302467872672549
"","DA BRAT","F*** YOU","UNRESTRICTED (CLEAN VERSION)","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0547170139460455
"","DA BRAT","F*** YOU","UNRESTRICTED (CLEAN VERSION)","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0130314868105141
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","CUMULUS MEDIA, INC.","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0277395839647237
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0605067704962385
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",2.83791897331702
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.617133982526497
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.0595604294011017
"","DA BRAT","FA ALL Y'ALL - REMIX","FUNKDAFIED RATED PG","CHAOS/SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.138897035401501
"","DA BRAT","FA ALL Y'ALL - REMIX","FUNKDAFIED RATED PG","CHAOS/SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0335095375127512
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.034888138768
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.24387496745391
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","iTunes - Sony","Direct License (Grp 3)",01-JUL-14,31-JUL-14,"CURRENT",.011197741600926
"","DA BRAT","FUCK YOU","UNRESTRICTED","SONY","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0977417061862313
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","COLUMBIA","CUMULUS MEDIA, INC.","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0342121535564924
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","COLUMBIA","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.585519363725138
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","959KISSFM.COM - WKSZ-FM","Webcasting",01-APR-10,30-APR-10,"CURRENT",.0184181096886684
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","BATANGA.COM","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0316458057558387
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CARTER BROADCAST GROUP, INC.","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.208275343896054
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CBS Webcasting","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0308672595201465
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CENLA BROADCASTING COMPANY","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0111689663838694
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CLEAR CHANNEL COMMUNICATIONS - Nonsubscription Webcast","Webcasting",01-JUN-14,31-JUL-14,"CURRENT",3.230486149276683
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","COX RADIO INTERACTIVE","Webcasting",01-JUN-14,30-JUN-14,"CURRENT",.197480530376313
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CPB/ NPR - CPB/ NPR","Webcasting",01-APR-14,30-JUN-14,"CURRENT",.831490759192616
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CRYSTALMEDIANETWORKS.COM","Webcasting",01-APR-14,31-JUL-14,"CURRENT",6.564927278508595
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CUMULUS MEDIA, INC.","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.110958335858894
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","MADTOWNJAMZ.COM - WJQM","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0933419022279277
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","MUSIC CHOICE","Preexisting Services",01-JUL-14,31-JUL-14,"CURRENT",6.35520883945237
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",6.95221752195238
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.58611810893688
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.195552112088764
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Cable Radio",01-JUL-14,31-JUL-14,"CURRENT",2.502219371872206
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC","Satellite Radio",01-JUL-14,31-JUL-14,"CURRENT",183.86165935756606
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",3.750764969845344
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","SKY.FM - Subscription Webcast","Webcasting",01-APR-14,31-JUL-14,"CURRENT",.0530684504158062
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","STREAMLICENSING.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.019810167126833
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0130799529023254
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",3.599460888991326
"","DA BRAT","FUNKDAFIED (CLEAN)","DA BRAT","COLUMBIA","SIRIUS XM RADIO, INC","Cable Radio",01-JUL-14,31-JUL-14,"CURRENT",.714919820534916
"","DA BRAT","FUNKDAFIED (CLEAN)","DA BRAT","COLUMBIA","SIRIUS XM RADIO, INC","Satellite Radio",01-JUL-14,31-JUL-14,"CURRENT",52.5319026735904
"","DA BRAT","FUNKDAFIED (CLEAN)","DA BRAT","COLUMBIA","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.61909862669019
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.91036036190473
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.39652952723422
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","SKY.FM - Subscription Webcast","Webcasting",01-APR-14,31-JUL-14,"CURRENT",.01489660906838462
"","DA BRAT","GHETTO LOVE","ANUTHATANTRUM","SONY MUSIC","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.0142224608621079
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","CLEAR CHANNEL COMMUNICATIONS - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.096614159513817
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","CPB/ NPR - CPB/ NPR","Webcasting",01-APR-14,30-JUN-14,"CURRENT",.762662418645297
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","CUMULUS MEDIA, INC.","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.01157016191358
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.255990182868701
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","MUSIC CHOICE","Preexisting Services",01-JUL-14,31-JUL-14,"CURRENT",7.76747747044178
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",3.61816254718227
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.828430232954122
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.103743608760706
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",1.66286035471879
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","SKY.FM - Subscription Webcast","Webcasting",01-APR-14,31-JUL-14,"CURRENT",.01955158921002297
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","ZADIORADIO.COM","Webcasting",01-APR-14,30-JUN-14,"CURRENT",.0113146006350323
"","DA BRAT","GIVE IT 2 YOU","FUNKDAFIED","SO SO DEF","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.1255564403226864
"","DA BRAT","GIVE IT TO YOU","SINGLE","SONY SPECIAL PRODUCT","CENLA BROADCASTING COMPANY","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0148919551784922
"","DA BRAT","GIVE IT TO YOU","SINGLE","SONY SPECIAL PRODUCT","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-FEB-14,31-JUL-14,"CURRENT",.2025493210765124
"","DA BRAT","GOT IT POPPIN'","LIMELITE, LUV & NITECLUBZ","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.230856601277956
"","DA BRAT","GOT IT POPPIN'","LIMELITE, LUV & NITECLUBZ","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0152576288888012
"","DA BRAT","GUSHY WUSHY","LIMELITE, LUV & NITECLUBS (EXPLICIT)","ARISTA","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0418893026512419
"","DA BRAT","GUSHY WUSHY","LIMELITE, LUV & NITECLUBS (EXPLICIT)","ARISTA","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0583998898847219
"","DA BRAT","GUSHY WUSHY","LIMELITE, LUV & NITECLUBS (EXPLICIT)","ARISTA","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0176855892428408
"","DA BRAT","HIGH COME DOWN","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0820755209190685
"","DA BRAT","HIGH COME DOWN","UNRESTRICTED (EXPLICIT)","SONY","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0232705121616324
"","DA BRAT","I WAS THE ONE FEAT ANTHONY HAM","LIMELITE LUV & NITECLUBZ","ARISTA","IHEART.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0176865944527467
"","DA BRAT","IN LOVE WIT CHU","LIMELITE, LUV AND NITECLUBZ","ARISTA RECORDS, INC.","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.014608603860228
"","DA BRAT","INTRO","UNRESTRICTED (EXPLICIT)","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0152576288888012
"","DA BRAT","JUST A LITTLE BIT MORE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.3861758484269
"","DA BRAT","JUST A LITTLE BIT MORE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0958745101059265
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",2.29022270872247
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.475649268583771
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","iTunes - Sony","Direct License (Grp 3)",01-JUN-14,31-JUL-14,"CURRENT",.0125814544562376
"","DA BRAT","LIVE IT UP","ANUTHATANTRUM","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.626088909574946
"","DA BRAT","LIVE IT UP","ANUTHATANTRUM","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.123799124699886
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0978592749419662
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-14,31-JUL-14,"CURRENT",.0753964594036898
