"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Beats1 - SONY","Direct Licensing","01-OCT-20","31-OCT-20","","","CURRENT",2.89197,"",
"","SX210Y3E30","Da Brat  Tyrese","What'chu Like","","","USUG11501405","","Cumulus Media, Inc.","Webcasting","01-MAR-18","31-MAR-18","","","PRIOR",.01064475,"",
"","SX31007RS1","DA BRAT","UNRESTRICTED (PARENTAL ADVISORY)","WHAT'CHU LIKE","","","","PANDORA.COM - Subscription Webcast","Webcasting","01-NOV-20","30-NOV-20","821","","CURRENT",.791559,"",
"","SX2100HMLE","Da Brat  Krayzie Bone  Mariah Carey","I Still Believe/Pure Imagination","I Still Believe","Columbia/Legacy","USSM19805759","886444658720","Pandora - SONY","Direct Licensing","01-NOV-20","30-NOV-20","66","","CURRENT",.01590318,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","Sirius XM Radio, Inc","SDARS","01-NOV-20","30-NOV-20","","4","CURRENT",42.54364575,"",
"Adjustment","SX3102QPCJ","DA BRAT/TYRESE","WHAT CHU LIKE","UNRESTRICTED","SO SO DEF","","","IMVU.COM","Webcasting","01-APR-16","30-APR-16","","","PRIOR",-.04234388,"",
"","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","Life In 1472 (The Original Soundtrack)","So So Def","USSM19801129","886445972085","Pandora - SONY","Direct Licensing","01-NOV-20","30-NOV-20","452","","CURRENT",.10885911,"",
"","SX31019LTM","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","Cumulus Media, Inc.","Webcasting","01-NOV-20","30-NOV-20","111","","CURRENT",.04020637,"",
"Adjustment","SX2108832J","Da Brat","Funkdafied","","","USSM10014337","","KQIE-FM","Webcasting","01-MAY-20","31-MAY-20","","","PRIOR",.180747,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","Webcasting 2019","Admin True Up","01-JUL-10","30-APR-20","","","PRIOR",.10358324,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-JAN-20","31-JAN-20","","","PRIOR",1.485585,"",
"","SX210Y3E30","Da Brat  Tyrese","What'chu Like","","","USUG11501405","","Urban One","Webcasting","01-NOV-18","30-NOV-18","","","PRIOR",1.30143825,"",
"Adjustment","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","ACCURADIO.COM","Webcasting","01-FEB-18","28-FEB-18","","","PRIOR",.07462012,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","iHeartRadio","Webcasting","01-MAY-20","31-MAY-20","","","PRIOR",.74609437,"",
"","SX2107VZK7","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","9399700017960","Pandora - SONY","Direct Licensing","01-NOV-20","30-NOV-20","22","","CURRENT",.01593,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Music Choice","PES","01-NOV-20","30-NOV-20","","","CURRENT",2.05477875,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Cumulus Media, Inc.","Webcasting","01-OCT-20","31-OCT-20","413","","CURRENT",.29937825,"",
"","SX3101ZE9T","DA BRAT","GIVE IT 2 YA REMIX","","","","","Urban One","Webcasting","01-NOV-20","30-NOV-20","1110","","CURRENT",.816525,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-OCT-19","31-OCT-19","","","PRIOR",1.38105,"",
"Adjustment","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","Music Choice","PES","01-JUL-18","31-JUL-18","","","PRIOR",.36566212,"",
"Adjustment","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","ACCURADIO.COM","Webcasting","01-MAR-18","31-MAR-18","","","PRIOR",.07214062,"",
"Adjustment","SX2108832J","Da Brat","Funkdafied","","","USSM10014337","","KQAV","Webcasting","01-AUG-20","31-AUG-20","","","PRIOR",.028215,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635473025","Sirius XM Radio, Inc","SDARS","01-NOV-20","30-NOV-20","","14","CURRENT",59.5611126,"",
"","SX3100DZTT","DRU HILL/DA BRAT/JERMAINE DUPRI","SLEEPING IN MY BED (REMIX)","DRU HILL","DEF SOUL","","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-JUL-20","31-JUL-20","5970","","CURRENT",1.43912451,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-JUN-20","30-JUN-20","","","PRIOR",1.69335,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","iHeartRadio","Webcasting","01-JUN-20","30-JUN-20","","","PRIOR",.6290235,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","Music Choice","PES","01-NOV-20","30-NOV-20","","","CURRENT",.14676075,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-JUL-20","31-JUL-20","882","","CURRENT",.63770175,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","Cumulus Media, Inc.","Webcasting","01-OCT-20","31-OCT-20","224","","CURRENT",.05413033,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-NOV-20","30-NOV-20","37375","","CURRENT",27.02206125,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","Jermaine Dupri Presents... So So Def 25","Columbia/Legacy","USSM11801415","886447064689","Pandora - SONY","Direct Licensing","01-JUL-19","31-JUL-19","","","PRIOR",.02088,"",
"","SX2104W7IP","Da Brat feat. Tyrese","What'Chu Like","","","Y758000841","","Cumulus Media, Inc.","Webcasting","01-OCT-20","31-OCT-20","61","","CURRENT",.02212313,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Subscription Webcast","Webcasting","01-NOV-20","30-NOV-20","224","","CURRENT",.1079865,"",
"Adjustment","SX3102QPCJ","DA BRAT/TYRESE","WHAT CHU LIKE","UNRESTRICTED","SO SO DEF","","","Cumulus Media, Inc.","Webcasting","01-SEP-16","30-SEP-16","","","PRIOR",-.06029888,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-JUN-19","30-JUN-19","","","PRIOR",1.163025,"",
"Adjustment","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19709503","075596209526","ACCURADIO.COM","Webcasting","01-MAR-18","31-MAR-18","","","PRIOR",-.07214063,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","Sirius XM Radio, Inc","Cable Radio","01-JUL-20","31-JUL-20","","","PRIOR",.043092,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Sirius XM Radio, Inc","SDARS","01-NOV-20","30-NOV-20","","2","CURRENT",21.27182287,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","Jermaine Dupri Presents... So So Def 25","Columbia/Legacy","USSM11801415","886447064689","Pandora - SONY","Direct Licensing","01-AUG-19","31-AUG-19","","","PRIOR",.02196,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","Google Play Music","Webcasting","01-AUG-19","31-AUG-19","","","PRIOR",.1368,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Cable Radio","01-NOV-20","30-NOV-20","","","CURRENT",1.96030125,"",
"","SX2100D82A","Da Brat","Funkdafied","","","USSM19400530","","IMVU.COM","Webcasting","01-SEP-20","30-SEP-20","","","CURRENT",.18497925,"",
"","SX2100EA55","Dru Hill","In My Bed","Dru Hill","Essence","USIR29700123","731452449726","Music Choice","PES","01-NOV-20","30-NOV-20","","","CURRENT",.48932884,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","SDARS 2019","Admin True Up","01-JAN-19","31-DEC-19","","","PRIOR",.463752,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Cumulus Media, Inc.","Webcasting","01-NOV-20","30-NOV-20","1478","","CURRENT",.35701963,"",
"Adjustment","SX3102XZXJ","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","","Sirius XM Radio, Inc","SDARS","01-OCT-16","31-OCT-16","","","PRIOR",-68.92011788,"",
"","SX210Y3E30","Da Brat  Tyrese","What'chu Like","","","USUG11501405","","Cumulus Media, Inc.","Webcasting","01-OCT-18","31-OCT-18","","","PRIOR",.04227975,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Music Choice","PES","01-NOV-20","30-NOV-20","","","CURRENT",.20547788,"",
"","SX210Y3E30","Da Brat  Tyrese","What'chu Like","","","USUG11501405","","Cumulus Media, Inc.","Webcasting","01-MAY-20","31-MAY-20","","","PRIOR",.018468,"",
"Adjustment","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-DEC-19","31-DEC-19","","","PRIOR",1.675665,"",
"Adjustment","SX2100C9TZ","Cherish  Da Brat","In Love Wit Chu","","","USAR10300128","","iHeartRadio","Webcasting","01-SEP-19","30-SEP-19","","","PRIOR",.1820295,"",
"","SX31018Q5U","Dru Hill","In My Bed","12'' Club Classics - 90s R&B","Island Records Ltd","USIR29700123","600753341421","YouTube Audio","Webcasting","01-NOV-20","30-NOV-20","71","","CURRENT",.01710342,"",
