"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"Adjustment","SX2103GRRR","Da Brat  Total","No One Else","","","USBB49900831","","Cox Radio Interactive","Webcasting","01-MAY-20","31-MAY-20","","","PRIOR",.31483238,"",
"Adjustment","SX2100D829","Da Brat  T-Boz","Ghetto Love","","","USSM19603748","","iHeartRadio","Webcasting","01-JUL-17","31-JUL-17","","","PRIOR",.12752325,"",
"Adjustment","SX2100D7LK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","So So Def","USSM10000416","074646386026","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","","","PRIOR",1.15272,"",
"Adjustment","SX31017LAM","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOT TONIGHT [#1]","TOMMY BOY MUSIC","","","THEFUTURE.FM","Webcasting","01-JUN-14","30-JUN-14","","","PRIOR",-.0583965,"",
"Adjustment","SX2100D7LK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","So So Def","USSM10000416","074646386026","Google Play Music","Webcasting","01-MAR-18","31-MAR-18","","","PRIOR",.06151725,"",
"Adjustment","SX2100ELZ7","Da Brat  Mystikal  Petey Pablo","Come See About Me","Let's Get Ready","Jive","USJI10000377","012414169624","Google-SONY - Free Radio","Direct Licensing","01-SEP-15","30-SEP-15","","","PRIOR",.04509226,"",
"","SX31000R2U","DRU HILL/DA BRAT","IN MY BED REMIX","","","","","WJMR","Webcasting","01-OCT-20","31-OCT-20","","","CURRENT",.25831687,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Music Choice","PES","01-OCT-20","31-OCT-20","","","CURRENT",.21445538,"",
"Adjustment","SX2104W7IP","Da Brat feat. Tyrese","What'Chu Like","","","Y758000841","","Entercom Communications Corp.","Webcasting","01-JUN-18","30-JUN-18","","","PRIOR",1.01997225,"",
"Adjustment","SX210NJCZQ","Da Brat (feat. Sage The Gemini & Eric Bellinger)","#YAK (You Already Know)","","","USUYG1088091","","Pandora - Empire","Direct Licensing","01-APR-19","30-APR-19","","","PRIOR",.01317264,"",
"Adjustment","SX2100D7LE","22  Da Brat  LaTocha Scott  Trey Lorenz","What's On Ya Mind","Unrestricted","So So Def","USSM10000421","074646386026","Google-SONY - Free Radio","Direct Licensing","01-JUL-16","31-JUL-16","","","PRIOR",.01593,"",
"Adjustment","SX3100GQX9","DA BRAT/NOTORIOUS B.I.G./JERMAINE DUPRI","DA B SIDE (SQUEKY CLEAN)","","SO SO DEF/COLUMBIA","","","Direct License 2013","Admin True Up","01-SEP-15","30-SEP-15","","","PRIOR",-.03012602,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","Google Play Music","Webcasting","01-OCT-20","31-OCT-20","65","","CURRENT",.02346975,"",
"Adjustment","SX2100D7LA","Da Brat  Kelly Price","Runnin' Out of Time","","","USSM10000419","","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","PRIOR",.0171855,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","BARTLESVILLERADIO.COM","Webcasting","01-JUL-20","31-JUL-20","","","CURRENT",.01131337,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","696998643123","TUNEIN INC.","Webcasting","01-OCT-20","31-OCT-20","","","CURRENT",.17458032,"",
