"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3103OOP3","Jagged Edge  Nelly","Where the Party At","Where The Party At","Columbia","USSM10103412","5099767132418","Cumulus Media, Inc.","Webcasting","01-FEB-21","28-FEB-21","1343","","CURRENT",.32338291,"",
"Adjustment","SX31004VLW","BRANDY/SHAUNTA/DA BRAT","U DON'T KNOW ME (LIKE U USED TO) (REMIX)","NEVER SAY NEVER","ATLANTIC/WARNER","","","Google Play Music","Webcasting","01-MAR-20","31-MAR-20","","","PRIOR",-.29525897,"",
"","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM11801415","","Sirius XM Radio, Inc","SDARS","01-FEB-21","28-FEB-21","","1","CURRENT",10.67764613,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-21","28-FEB-21","33","","CURRENT",.0236835,"",
"","SX2100IF4F","Lathun (Featuring Da Brat)","Freak It","Love You Down / Freak It","So So Def/Columbia","USSM19702947","098707880223","PANDORA.COM - Subscription Webcast","Webcasting","01-FEB-21","28-FEB-21","1540","","CURRENT",.7369245,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","iHeartRadio","Webcasting","01-JAN-21","31-JAN-21","3252","","CURRENT",1.16651925,"",
"","SX3101KUQS","DA BRAT","GIVE IT TO YOU","SINGLE","SONY SPECIAL PRODUCT","","","Connoisseur Media, LLC","Webcasting","01-DEC-20","31-DEC-20","","","CURRENT",.03903075,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19709503","075596209526","Sirius XM Radio, Inc","Webcasting","01-FEB-21","28-FEB-21","745","","CURRENT",.36110925,"",
"Adjustment","SX210VKBBL","Da Brat  Tyrese","What'chu Like","","","USUG11501399","","Webcasting 2017","Admin True Up","01-DEC-09","31-MAY-18","","","PRIOR",.01763437,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","DASHRADIO.COM","Webcasting","01-OCT-15","31-OCT-15","","","CURRENT",.05570325,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Sirius XM Radio, Inc","Cable Radio","01-FEB-21","28-FEB-21","","","CURRENT",.47190015,"",
"Adjustment","SX210VKBBL","Da Brat  Tyrese","What'chu Like","","","USUG11501399","","Sirius XM Radio, Inc","Webcasting","01-APR-19","30-APR-19","","","PRIOR",.02263613,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-JUL-14","31-JUL-14","","","RESTATEMENT",.03937275,"",
"","SX3102BZ10","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","DASHRADIO.COM","Webcasting","01-OCT-15","31-OCT-15","","","CURRENT",.067203,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Pureplay Radio LLC","Webcasting","01-DEC-20","31-DEC-20","","","CURRENT",.01147838,"",
"","SX31026QHM","DRU HILL/JERMAINE DUPRI/DA BRAT","IN MY BED (RMX)","","","","","Audacy","Webcasting","01-FEB-21","28-FEB-21","419","","CURRENT",.09959892,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","iHeartRadio","Webcasting","01-JAN-21","31-JAN-21","1778","","CURRENT",.63776588,"",
"","SX2104D2F6","Missy Elliott / Aaliyah / Da Brat","Stickin' Chickens","Da Real World","Elektra Entertainment Group","USEW19900140","075596223218","Pandora - Warner","Direct Licensing","01-FEB-21","28-FEB-21","87","","CURRENT",.02078792,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19709503","075596209564","Sirius XM Radio, Inc","SDARS","01-FEB-21","28-FEB-21","","1","CURRENT",10.67764612,"",
"","SX31004VLW","BRANDY/SHAUNTA/DA BRAT","U DON'T KNOW ME (LIKE U USED TO) (REMIX)","NEVER SAY NEVER","ATLANTIC/WARNER","","","Stingray Music USA","Cable Radio","01-FEB-21","28-FEB-21","","","CURRENT",.10150685,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Sirius XM Radio, Inc","Cable Radio","01-FEB-21","28-FEB-21","","","CURRENT",.09439663,"",
"","SX2100D7CD","Da Brat  Jermaine Dupri  Lil Bow Wow","You Know Me","Beware Of Dog","So So Def","USSM10014527","5099750055199","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","67","","CURRENT",.0160232,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","","","USSM10024868","","iHeartRadio","Webcasting","01-JAN-21","31-JAN-21","32","","CURRENT",.02295675,"",
"","SX210Y3E30","Da Brat  Tyrese","What'chu Like","","","USUG11501405","","Cumulus Media, Inc.","Webcasting","01-FEB-21","28-FEB-21","48","","CURRENT",.01733513,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","1138","","CURRENT",.81612,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","074646616420","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","494","","CURRENT",.35424,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-JUN-14","30-JUN-14","","","RESTATEMENT",.15759788,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-DEC-20","31-DEC-20","","","CURRENT",.088578,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-21","28-FEB-21","948","","CURRENT",.34016175,"",
"","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","","","USSM10006757","","iHeartRadio","Webcasting","01-FEB-21","28-FEB-21","802","","CURRENT",.19174307,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Pureplay Radio LLC","Webcasting","01-DEC-20","31-DEC-20","","","CURRENT",.01363725,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Sirius XM Radio, Inc","Webcasting","01-FEB-21","28-FEB-21","3323","","CURRENT",1.6107345,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19709503","075596209564","Sirius XM Radio, Inc","Cable Radio","01-FEB-21","28-FEB-21","","","CURRENT",.047196,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","MADGENIUSRADIO.COM - Subscription Webcast","Webcasting","01-DEC-14","31-DEC-14","","","RESTATEMENT",.0500175,"",
"","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","Big Momma's House - Music From The Motion Picture","Columbia","USSM10006757","5099749875722","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","43","","CURRENT",.01028897,"",
"","SX2100C9TY","Cherish  Da Brat","In Love Wit Chu","","","USAR10300127","","iHeartRadio","Webcasting","01-FEB-21","28-FEB-21","85","","CURRENT",.03048075,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","SDARS","01-FEB-21","28-FEB-21","","35","CURRENT",747.434844,"",
"","SX2100ELZQ","Da Brat  LaTocha Scott  Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","074646977224","PANDORA.COM - Subscription Webcast","Webcasting","01-FEB-21","28-FEB-21","49","","CURRENT",.04689675,"",
"Adjustment","SX210VKBBL","Da Brat  Tyrese","What'chu Like","","","USUG11501399","","Sirius XM Radio, Inc","SDARS","01-AUG-19","31-AUG-19","","","PRIOR",10.76088037,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19709503","075596209526","Sirius XM Radio, Inc","Cable Radio","01-FEB-21","28-FEB-21","","","CURRENT",.047196,"",
"Adjustment","SX3100LJ6W","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Webcasting 2017","Admin True Up","01-DEC-09","31-MAY-18","","","PRIOR",-.02284988,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","37","","CURRENT",.02655,"",
"","SX2107VZK8","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","9399700017960","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","215","","CURRENT",.15417,"",
"","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","3580","","CURRENT",1.28376,"",
"Adjustment","SX210VKBBL","Da Brat  Tyrese","What'chu Like","","","USUG11501399","","Cumulus Media, Inc.","Webcasting","01-MAY-19","31-MAY-19","","","PRIOR",.08175937,"",
"","SX2100ELZK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","Columbia","USSM19929825","5099749178021","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-APR-14","30-APR-14","","","RESTATEMENT",.01312687,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Subscription Webcast","Webcasting","01-FEB-21","28-FEB-21","193","","CURRENT",.09236138,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-DEC-20","31-DEC-20","328","","CURRENT",.235467,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-DEC-20","31-DEC-20","148","","CURRENT",.10623375,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","602527069753","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-APR-14","30-APR-14","","","RESTATEMENT",.26268002,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Audacy","Webcasting","01-FEB-21","28-FEB-21","462","","CURRENT",.32938875,"",
"","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","Life In 1472 (The Original Soundtrack)","So So Def","USSM19801129","886445972085","Pandora - SONY","Direct Licensing","01-FEB-21","28-FEB-21","357","","CURRENT",.08534146,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-MAR-14","31-MAR-14","","","RESTATEMENT",.03937275,"",
"","SX2100EA55","Dru Hill","In My Bed","","","USIR29700123","","Audacy","Webcasting","01-FEB-21","28-FEB-21","3583","","CURRENT",.85170755,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker","","","USSM19907865","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-DEC-20","31-DEC-20","711","","CURRENT",.17011374,"",
