royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
201807201812,WW 010547519 00,USUM715062510104,"ISAAC HAYES ,ANDREW ""POP"" WANS",SDIGM,10144,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201707,201712,Universal Music Singapore,Singapore,Universal Music Singapore,USUM71506251,105,0.02219505,@75,0.0166462875,Singapore,Singapore,US 100050603 ROBERT GERONGCO,Digital Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201812,WW 010547519 00,47718340202,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,10204,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Taiwan,Taiwan,Universal Music Taiwan,4771834,2,0.00259504,@75,0.00194628,Taiwan,Taiwan,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201812,WW 010547519 00,47718341102,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,10204,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Taiwan,Taiwan,Universal Music Taiwan,4771834,2,0.00259504,@75,0.00194628,Taiwan,Taiwan,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201812,WW 010556307 00,47718340802,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,10204,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Taiwan,Taiwan,Universal Music Taiwan,4771834,2,0.00681198,@75,0.005108985,Taiwan,Taiwan,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201807201812,WW 010556309 00,47718340302,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,10204,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Taiwan,Taiwan,Universal Music Taiwan,4771834,2,0.00681198,@75,0.005108985,Taiwan,Taiwan,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Gerongco, Robert / Unknown, Composer Author"
201807201812,WW 010556307 00,47718340802,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,10462,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,1,0.00245790828,@75,0.00184343121,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201807201812,WW 010556309 00,47718340302,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,10462,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,1,0.00245790828,@75,0.00184343121,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Gerongco, Robert / Unknown, Composer Author"
201807201812,WW 010547519 00,47718340204,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,10553,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,44,0.0435708,@75,0.0326781,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201812,WW 010547519 00,47718341104,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,10553,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,44,0.0435708,@75,0.0326781,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201812,WW 010556307 00,47718340804,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,10553,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,44,0.12033126,@75,0.090248445,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
