royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
201901201906,WW 010547519 00,47695420205,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,13129,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4769542,9,0.02154140262,@75,0.016156051965,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010556308 00,47695420905,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,13129,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4769542,9,0.03111535934,@75,0.023336519505,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201901201906,WW 010556309 00,47695420305,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,13129,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4769542,9,0.07419816458,@75,0.055648623435,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Unknown, Composer Author / Gerongco, Robert"
201901201906,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,13457,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201812,201903,Kuwo/ Kugou,CN,腾讯 酷狗 201812-201903,,493258,1.53322803627,@75,1.1499210272025,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,13458,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201812,201903,Kuwo/ Kugou,CN,腾讯 酷我 201812-201903,,582,0.00420831117,@75,0.0031562333775,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Alessia Cara,Jaden Smith",SDIGM,13490,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201811,Tencent - QQ,CN,腾讯 QQ 201801-201811,,5379,0.04068034131,@75,0.0305102559825,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Alessia Cara,Logic",SDIGM,13490,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201811,Tencent - QQ,CN,腾讯 QQ 201801-201811,,16834,0.12484656471,@75,0.0936349235325,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Alessia Cara,Logic",SDIGM,13491,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201811,Kuwo/ Kugou,CN,腾讯 酷狗 201801-201811,,5323,0.02104155585,@75,0.0157811668875,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Alessia Cara,Jaden Smith",SDIGM,13491,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201811,Kuwo/ Kugou,CN,腾讯 酷狗 201801-201811,,932,0.00280554078,@75,0.002104155585,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,13652,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201812,201903,Tencent - QQ,CN,腾讯 QQ 201812-201903,,294825,2.05365585096,@75,1.54024188822,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,47718340202,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,13731,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,32,0.05487843825,@75,0.0411588286875,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010547519 00,47718341102,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,13731,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,32,0.05487843825,@75,0.0411588286875,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
201901201906,WW 010556307 00,47718340802,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,13731,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,201806,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,32,0.15187288725,@75,0.1139046654375,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
