"SCHEDULE_ID","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","AMOUNT"
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN INTERLUDE","UNRESTRICTED (EDITED)","SONY MUSIC","RHAPSODY","Webcasters",01-JUL-12,30-SEP-12,"CURRENT",.00057713556151215
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-AUG-12,31-OCT-12,"CURRENT",.01940931872835975
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","LAST.FM_CBS","Webcasters",01-OCT-11,31-JAN-12,"CURRENT",.0037181035589175
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","MYXER_INC_MYXERSOCIALRADIO_COM","Webcasters",01-JAN-12,30-JUN-12,"CURRENT",.002545796143692
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-AUG-12,31-OCT-12,"CURRENT",.1740069153207527
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","LAST.FM_CBS","Webcasters",01-OCT-11,30-APR-12,"CURRENT",.2871344128142069
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","LAST.FM_CBS_SUBSCRIBER","Webcasters",01-JAN-12,30-APR-12,"CURRENT",.00508979650538745
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","MYXER_INC_MYXERSOCIALRADIO_COM","Webcasters",01-FEB-12,31-AUG-12,"CURRENT",.00508863458363625
"42577","DA BRAT","AINT GOT NO TIME TO WASTE -21S","LIMELITE LUV AND NITECLUBZ RET","ARISTA","LAST.FM_CBS","Webcasters",01-NOV-11,30-APR-12,"CURRENT",.0102456987205212
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-AUG-12,31-OCT-12,"CURRENT",.1659451441123327
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","LAST.FM_CBS","Webcasters",01-OCT-11,30-NOV-11,"CURRENT",.001463643259866
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Pandora Non-Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.2821986525082725
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Pandora Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.0201962465682093
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","LAST.FM_CBS","Webcasters",01-OCT-11,30-APR-12,"CURRENT",.1380769635714514
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","LAST.FM_CBS_SUBSCRIBER","Webcasters",01-MAR-12,31-MAR-12,"CURRENT",.0008482727960613
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","MYXER_INC_MYXERSOCIALRADIO_COM","Webcasters",01-AUG-12,31-AUG-12,"CURRENT",.0008481094340472
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Slacker Radio","Webcasters",01-SEP-12,31-OCT-12,"CURRENT",.0305410022447792
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Pandora Non-Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.1004358813409679
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Pandora Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.01211760880050825
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","RHAPSODY","Webcasters",01-JUL-12,30-SEP-12,"CURRENT",.00057713556151215
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-AUG-12,31-OCT-12,"CURRENT",5.3502296991056971
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Live365 Non-Subscriber","Webcasters",01-JAN-12,31-MAR-12,"CURRENT",.0176533219103022
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Pandora Non-Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.14976441296138925
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Pandora Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.02665922402961315
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","LAST.FM_CBS","Webcasters",01-OCT-11,30-APR-12,"CURRENT",.02726081351774595
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","LAST.FM_CBS_SUBSCRIBER","Webcasters",01-JAN-12,31-JAN-12,"CURRENT",.00084825315345825
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Pandora Non-Subscriber","Webcasters",01-SEP-12,30-NOV-12,"CURRENT",.1422106223248584
