"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A2","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","074646616420","Pandora - SONY","Direct Licensing","01-JUN-19","30-JUN-19","1276","","CURRENT",.91809,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Urban One","Webcasting","01-JAN-19","31-JAN-19","3637","","CURRENT",.74586589,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","074646380024","Pandora - SONY","Direct Licensing","01-JUN-19","30-JUN-19","6093","","CURRENT",1.46112387,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Google Play Music","Webcasting","01-JUN-19","30-JUN-19","843","","CURRENT",.60692175,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Entercom Communications Corp.","Webcasting","01-MAY-19","31-MAY-19","345","","CURRENT",.24859125,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","Urban One","Webcasting","01-OCT-18","31-OCT-18","172","","CURRENT",.05401462,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","602527069753","SLACKER.COM - Universal","Direct Licensing","01-JAN-14","31-JAN-14","","","CURRENT",.03273654,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Entercom Communications Corp.","Webcasting","01-MAY-19","31-MAY-19","2287","","CURRENT",1.64788425,"",
"","SX2100EA55","Dru Hill","In My Bed","","","USIR29700123","","Pandora - Universal","Direct Licensing","01-JUN-19","30-JUN-19","45123","","CURRENT",10.82403438,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Google Play Music","Webcasting","01-JUN-19","30-JUN-19","13467","","CURRENT",4.8481065,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Google Play Music","Webcasting","01-JUN-19","30-JUN-19","512","","CURRENT",.18429524,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","Urban One","Webcasting","01-DEC-18","31-DEC-18","199","","CURRENT",.06346237,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Urban One","Webcasting","01-JUN-19","30-JUN-19","3608","","CURRENT",.86815535,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","Urban One","Webcasting","01-OCT-18","31-OCT-18","957","","CURRENT",.30059663,"",
