"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Alpha Media - Shreveport","Webcasting","01-OCT-18","31-OCT-18","","","CURRENT",.01543275,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","iHeartRadio","Webcasting","01-APR-19","30-APR-19","983","","CURRENT",.35364937,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Live365 Broadcaster, LLC","Webcasting","01-OCT-18","31-OCT-18","","","CURRENT",.01355175,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","Urban One","Webcasting","01-FEB-19","28-FEB-19","907","","CURRENT",.321822,"",
"","SX3102V71X","JD/DA BRAT/USHER","THE PARTY CONTINUES","LIFE IN 1472","SO SO DEF","","","Sirius XM Radio, Inc","Webcasting","01-APR-19","30-APR-19","","","CURRENT",.01231446,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Pandora - SONY","Direct Licensing","01-APR-19","30-APR-19","8364","","CURRENT",6.03558,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Sirius XM Radio, Inc","Webcasting","01-APR-19","30-APR-19","","","CURRENT",2.46432375,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Sirius XM Radio, Inc","SDARS","01-APR-19","30-APR-19","","1","CURRENT",21.30801075,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Pureplay Radio LLC","Webcasting","01-MAR-19","31-MAR-19","","","CURRENT",.01586024,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Cumulus Media, Inc.","Webcasting","01-APR-19","30-APR-19","2018","","CURRENT",1.513692,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Pandora - SONY","Direct Licensing","01-APR-19","30-APR-19","2369","","CURRENT",1.70946,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Cumulus Media, Inc.","Webcasting","01-APR-19","30-APR-19","967","","CURRENT",.24182811,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-APR-19","30-APR-19","123","","CURRENT",.04422488,"",
"","SX3102ONXY","22  Da Brat  LaTocha Scott  Trey Lorenz","What's On Ya Mind","Unrestricted","So So Def","USSM10000421","074646386026","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-19","30-APR-19","42","","CURRENT",.03022425,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300628","Sirius XM Radio, Inc","Cable Radio","01-APR-19","30-APR-19","","","CURRENT",.13338,"",
"","SX3100UKOR","DRU HILL/DA BRAT","IN MY BED (SO SO DEF MIX)","DEFINITION OF A REMIX","SO SO DEF","","","Stingray Music USA","Webcasting","01-APR-19","30-APR-19","26","","CURRENT",.01192725,"",
"","SX2100V3R5","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","Alpha Media - Dayton, Oh","Webcasting","01-JUL-18","31-JUL-18","","","PRIOR",.01286775,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WXCM-HD3","Webcasting","01-OCT-16","31-OCT-16","","","RESTATEMENT",.05587425,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","Sirius XM Radio, Inc","Cable Radio","01-APR-19","30-APR-19","","","CURRENT",.2223,"",
"","SX3101ZE9T","DA BRAT","GIVE IT 2 YA REMIX","","","","","Urban One","Webcasting","01-APR-19","30-APR-19","1122","","CURRENT",.81776475,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","RADIONOMY.COM","Webcasting","01-APR-19","30-APR-19","29","","CURRENT",.021375,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","SDARS","01-APR-19","30-APR-19","","26","CURRENT",554.0081085,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Urban One","Webcasting","01-APR-19","30-APR-19","95","","CURRENT",.0346275,"",
"","SX31022U4K","DA BRAT","IN LOVE WIT CHEW (CLEAN EDIT)","COMP PROMO","SO SO DEF","","","RADIONOMY.COM","Webcasting","01-OCT-18","31-OCT-18","19","","CURRENT",.0144495,"",
"","SX31009KZJ","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE","BAD BOYS SOUNDTRACK","","","","Sirius XM Radio, Inc","Cable Radio","01-APR-19","30-APR-19","","","CURRENT",.08892,"",
"","SX3102BZ10","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","AIE - ARTISTAS INTERPRETES O EJECUTANTES","Foreign Royalties","01-JAN-12","01-DEC-18","","","CURRENT",.2805,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","JANGO.COM","Webcasting","01-APR-19","30-APR-19","","","CURRENT",.0158175,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-19","30-APR-19","1861","","CURRENT",.66952912,"",
"","SX2100ELZV","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","074646977224","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-19","30-APR-19","43","","CURRENT",.03954375,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","Pandora - SONY","Direct Licensing","01-APR-19","30-APR-19","2712","","CURRENT",.978525,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Sirius XM Radio, Inc","SDARS","01-APR-19","30-APR-19","","3","CURRENT",12.78480645,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Alpha Media - Shreveport","Webcasting","01-AUG-18","31-AUG-18","","","CURRENT",.01658699,"",
