"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3103JB0C","Lil' Kim","Not Tonight","","","USAT29801132","","Music Choice","PES","01-JAN-19","31-JAN-19","","","CURRENT",.5827338,"",
"","SX2100ELZQ","Da Brat  LaTocha Scott  Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-18","31-DEC-18","1205","","CURRENT",.840123,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Radio Now, LLC","Webcasting","01-JAN-19","31-JAN-19","","","CURRENT",.036765,"",
"","SX2100ELZJ","Alicia Keys  Ice Cold","At The Club","Unrestricted","Columbia","USSM10000114","5099749178021","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JAN-19","31-JAN-19","19","","CURRENT",.01368,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","MAX MEDIA OF DENVER, LLC","Webcasting","01-JAN-19","31-JAN-19","","","CURRENT",.08272125,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","LMASANDIEGO.COM (LOCAL MEDIA SAN DIEGO)","Webcasting","01-AUG-18","31-AUG-18","1003","","CURRENT",.7129845,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19709503","","Sirius XM Radio, Inc","Webcasting","01-JAN-19","31-JAN-19","","","CURRENT",1.234449,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","DEEZER.COM","Webcasting","01-JAN-19","31-JAN-19","56","","CURRENT",.0402705,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","","","USSM10024455","","iHeartRadio","Webcasting","01-JAN-19","31-JAN-19","163","","CURRENT",.11726325,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","FITRADIO.COM","Webcasting","01-OCT-16","31-OCT-16","","","RESTATEMENT",.01611675,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","QueenB Radio - Internet Only","Webcasting","01-JUL-16","31-JUL-16","","","RESTATEMENT",.0129105,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635970425","Pandora - Universal","Direct Licensing","01-JAN-19","31-JAN-19","86014","","CURRENT",12.384954,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","696998643123","TUNEIN INC.","Webcasting","01-JAN-19","31-JAN-19","","","CURRENT",.64797243,"",
