royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
201707201712,WW 010547519 00,47718340204,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,2255,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,155,0.13862124,@75,0.10396593,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010547519 00,47718341104,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,2255,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,155,0.13862124,@75,0.10396593,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010556307 00,47718340804,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,2255,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,155,0.385059,@75,0.28879425,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201707201712,WW 010556308 00,47718340904,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,2255,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,155,0.15915772,@75,0.11936829,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201707201712,WW 010556309 00,47718340304,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,2255,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4771834,155,0.385059,@75,0.28879425,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Unknown, Composer Author / Gerongco, Robert"
201707201712,WW 010547519 00,GW47913939,"LAM TERENCE PO LUN,HAYES ISAAC LEE,FELDER WARREN OKAY III,GERONGCO SAMUEL TIGLEY,TILLMAN COLERIDGE GARDNER,WANSEL ANDREW DEXTER,CARACCIOLO ALESSIA,GERONGCO ROBERT TIGLEY",SDIGP,1857,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201703,APRA,AUSTRALIA,AUST DOWNLOAD (AMCOS TRANSFER),,5011,1.24490835,@50,0.622454175,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010547519 00,GW47913939,"LAM TERENCE PO LUN,HAYES ISAAC LEE,FELDER WARREN OKAY III,GERONGCO SAMUEL TIGLEY,TILLMAN COLERIDGE GARDNER,WANSEL ANDREW DEXTER,CARACCIOLO ALESSIA,GERONGCO ROBERT TIGLEY",SDIGP,1857,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201703,APRA,AUSTRALIA,AUSTRALIAN STREAMING - SPOTIFY,,355641,6.0157683,@50,3.00788415,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010547519 00,GW47913939,"LAM TERENCE PO LUN,HAYES ISAAC LEE,FELDER WARREN OKAY III,GERONGCO SAMUEL TIGLEY,TILLMAN COLERIDGE GARDNER,WANSEL ANDREW DEXTER,CARACCIOLO ALESSIA,GERONGCO ROBERT TIGLEY",SDIGP,1857,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201703,APRA,AUSTRALIA,ONLINE AU-APPLE MUSIC-STREAMIN,,77227,5.1652098,@50,2.5826049,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010547519 00,GW47913939,"LAM TERENCE PO LUN,HAYES ISAAC LEE,FELDER WARREN OKAY III,GERONGCO SAMUEL TIGLEY,TILLMAN COLERIDGE GARDNER,WANSEL ANDREW DEXTER,CARACCIOLO ALESSIA,GERONGCO ROBERT TIGLEY",SDIGP,1857,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201703,APRA,AUSTRALIA,ONLINE AU-GOOGLE PLAY-STREAMIN,,25219,0.64178505,@50,0.320892525,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201707201712,WW 010547519 00,GW47913939,"LAM TERENCE PO LUN,HAYES ISAAC LEE,FELDER WARREN OKAY III,GERONGCO SAMUEL TIGLEY,TILLMAN COLERIDGE GARDNER,WANSEL ANDREW DEXTER,CARACCIOLO ALESSIA,GERONGCO ROBERT TIGLEY",SDIGP,1857,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201703,APRA,AUSTRALIA,ONLINE NZ-APPLE MUSIC-STREAMIN,,9462,0.50260275,@50,0.251301375,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alissia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
