royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,SHOW,KID INK E HIP HOP 4 FRIENDS,0,0.1007549364,@50,0.0503774682,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Live Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,SHOW,LOW ROCK FESTIVAL,0,0.00251887341,@50,0.001259436705,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Live Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERNATIVO PLANILHA,,0,0.23173635372,@50,0.11586817686,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA CLARO,,0,0.03022648092,@50,0.01511324046,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA CLARO,,0,0.06549070866,@50,0.03274535433,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA M-SKY,,0,0.10579268322,@50,0.05289634161,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA M-SKY,,0,0.0503774682,@50,0.0251887341,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA NET,,0,0.06045296184,@50,0.03022648092,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA NET,,0,0.13098141732,@50,0.06549070866,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201807201809,WW 010547519 00,15837989,TERENCE PO LUN LAM,SPERF,923,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201708,201708,UBC,Brazil,ALTERN./PLANILHA VIVO,,0,0.02266986069,@50,0.011334930345,Brazil,Brazil,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
