"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","Pandora - SONY","Direct Licensing","01-FEB-20","29-FEB-20","36","","CURRENT",.02601,"",
"","SX2100IF4F","Lathun (Featuring Da Brat)","Freak It","Love You Down / Freak It","So So Def/Columbia","USSM19702947","098707880223","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-20","29-FEB-20","6405","","CURRENT",2.31540412,"",
"","SX2100D63M","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300640","888880307958","Pandora - SONY","Direct Licensing","01-FEB-20","29-FEB-20","28","","CURRENT",.02025,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","SDARS","01-FEB-20","29-FEB-20","","29","CURRENT",645.3809325,"",
"","SX2100IF4F","Lathun (Featuring Da Brat)","Freak It","Love You Down / Freak It","So So Def/Columbia","USSM19702947","098707880223","Sirius XM Radio, Inc","Cable Radio","01-FEB-20","29-FEB-20","","","CURRENT",.04726012,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Queenb Radio, Inc.","Webcasting","01-FEB-20","29-FEB-20","105","","CURRENT",.07588125,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Pureplay Radio LLC","Webcasting","01-MAY-19","31-MAY-19","","","CURRENT",.021375,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Pureplay Radio LLC","Webcasting","01-JUN-19","30-JUN-19","","","CURRENT",.01733513,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-20","29-FEB-20","47046","","CURRENT",34.0143795,"",
"","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","Life In 1472 (The Original Soundtrack)","So So Def","USSM19801129","886445972085","Pandora - SONY","Direct Licensing","01-FEB-20","29-FEB-20","710","","CURRENT",.1709829,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Pureplay Radio LLC","Webcasting","01-JUL-19","31-JUL-19","","","CURRENT",.01107225,"",
"","SX2100EA55","Dru Hill","In My Bed","Dru Hill","Essence","USIR29700123","731452449726","Music Choice","PES","01-FEB-20","29-FEB-20","","","CURRENT",.54090991,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","DEEZER.COM","Webcasting","01-FEB-20","29-FEB-20","30","","CURRENT",.02167425,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Sirius XM Radio, Inc","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",6.54064711,"",
"","SX2100V18W","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri","I Think They Like Me","On Top Of Our Game (Screwed & Chopped)","Virgin Records Ltd","USVI20600159","094636270753","Pandora - Universal","Direct Licensing","01-FEB-20","29-FEB-20","948","","CURRENT",.17124749,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","Sirius XM Radio, Inc","SDARS","01-FEB-20","29-FEB-20","","1","CURRENT",11.12724787,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","MAX MEDIA OF DENVER, LLC","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.08477325,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300628","Sirius XM Radio, Inc","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",.73188,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Sirius XM Radio, Inc","Cable Radio","01-FEB-20","29-FEB-20","","","CURRENT",.28358213,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-20","29-FEB-20","911","","CURRENT",.65864925,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",.02892037,"",
"","SX3103JB0C","Angie Martinez  Da Brat  Left Eye  Lil' Kim  Missy Misdemeanor Elliott","Not Tonight (feat. Da Brat, Left Eye, Missy Misdemeanor Elliott and Angie Martinez)","","","USAT29801132","","Music Choice","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",.06326145,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Urban One","Webcasting","01-APR-18","30-APR-18","","","PRIOR",.93481425,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","MAX MEDIA OF DENVER, LLC","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.111321,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","5099749506558","Music Choice","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",.03426782,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635473025","Google Play Music","Webcasting","01-FEB-20","29-FEB-20","4227","","CURRENT",.61136774,"",
"","SX31026QHM","DRU HILL/JERMAINE DUPRI/DA BRAT","IN MY BED (RMX)","","","","","Urban One","Webcasting","01-FEB-20","29-FEB-20","543","","CURRENT",.13248025,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Sirius XM Radio, Inc","SDARS","01-FEB-20","29-FEB-20","","4","CURRENT",17.8036137,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","Radio Now, LLC","Webcasting","01-FEB-20","29-FEB-20","","","CURRENT",.020007,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Urban One","Webcasting","01-AUG-19","31-AUG-19","","","PRIOR",.65616975,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19709503","075596209540","Music Choice","PES","01-FEB-20","29-FEB-20","","","CURRENT",.24036188,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","5099749506558","Music Choice","PES","01-FEB-20","29-FEB-20","","","CURRENT",.26036421,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","Urban One","Webcasting","01-FEB-20","29-FEB-20","1849","","CURRENT",.67654012,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","MAX MEDIA OF DENVER, LLC","Webcasting","01-JUL-17","31-JUL-17","","","CURRENT",.087723,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Pureplay Radio LLC","Webcasting","01-JUN-19","30-JUN-19","","","CURRENT",.0199215,"",
"","SX2100D82C","Da Brat","Funkdafied","","","USSM19400534","","PANDORA.COM - Subscription Webcast","Webcasting","01-FEB-20","29-FEB-20","13","","CURRENT",.01252575,"",
