"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A3","Da Brat","Mind Blowin'","","","USSM10020893","","iHeartRadio","Webcasting","01-DEC-19","31-DEC-19","62","","CURRENT",.044631,"",
"","SX31009KZJ","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE","BAD BOYS SOUNDTRACK","","","","Google Play Music","Webcasting","01-DEC-19","31-DEC-19","167","","CURRENT",.0601065,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","iHeartRadio","Webcasting","01-DEC-19","31-DEC-19","864","","CURRENT",.6216705,"",
"","SX2100D823","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","074646792223","IMVU.COM","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",.01013175,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","Sirius XM Radio, Inc","SDARS","01-DEC-19","31-DEC-19","","1","CURRENT",10.77139687,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-19","31-DEC-19","105","","CURRENT",.07553925,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Pandora - SONY","Direct Licensing","01-DEC-19","31-DEC-19","4559","","CURRENT",3.28014,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","TUNEIN INC.","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",2.65734,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","Cumulus Media, Inc.","Webcasting","01-DEC-19","31-DEC-19","50","","CURRENT",.0365085,"",
"","SX3102I4B0","Da Brat  JD  Lil Jon","We Ready","Unrestricted","So So Def","USSM10000416","074646386026","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-19","31-DEC-19","866","","CURRENT",.623124,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635513257","Sirius XM Radio, Inc","Webcasting","01-NOV-19","30-NOV-19","","","PRIOR",.01031131,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","Total","Rhino Atlantic","USBB40581128","603497927555","Music Choice","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",.01534726,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300628","Sirius XM Radio, Inc","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",.33793875,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","5099750762721","Pandora - SONY","Direct Licensing","01-DEC-19","31-DEC-19","575","","CURRENT",.1034325,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WLOR-AM","Webcasting","01-MAR-17","31-MAR-17","","","CURRENT",.04493025,"",
"","SX2100D825","Da Brat","Sittin' On Top Of The World","","","USSM19603744","","iHeartRadio","Webcasting","01-DEC-19","31-DEC-19","115","","CURRENT",.082764,"",
"","SX3103JB0C","Angie Martinez  Da Brat  Left Eye  Lil' Kim  Missy Misdemeanor Elliott","Not Tonight (feat. Da Brat, Left Eye, Missy Misdemeanor Elliott and Angie Martinez)","","","USAT29801132","","Music Choice","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",.04094595,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","IMVU.COM","Webcasting","01-DEC-19","31-DEC-19","","","CURRENT",.0855,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","Total","Rhino Atlantic","USBB40581128","603497927555","MYSPACE.COM","Webcasting","01-DEC-13","31-DEC-13","","","CURRENT",.02417512,"",
"","SX2100ELZM","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","074646977224","PANDORA.COM - Subscription Webcast","Webcasting","01-DEC-19","31-DEC-19","20","","CURRENT",.0183825,"",
"","SX3103JB0C","Angie Martinez  Da Brat  Left Eye  Lil' Kim  Missy Misdemeanor Elliott","Not Tonight (feat. Da Brat, Left Eye, Missy Misdemeanor Elliott and Angie Martinez)","","","USAT29801132","","Music Choice","PES","01-DEC-19","31-DEC-19","","","CURRENT",.4785777,"",
"","SX31007IE2","DA BRAT","WHATCHA","","","","","Entercom Communications Corp.","Webcasting","01-DEC-19","31-DEC-19","208","","CURRENT",.14761575,"",
"","SX31022L01","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","","PANDORA.COM - Subscription Webcast","Webcasting","01-DEC-19","31-DEC-19","28","","CURRENT",.0257355,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Subscription Webcast","Webcasting","01-DEC-19","31-DEC-19","23","","CURRENT",.02116125,"",
"","SX2100D63M","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300640","888880307958","Pandora - SONY","Direct Licensing","01-DEC-19","31-DEC-19","36","","CURRENT",.02592,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","074646380024","Pandora - SONY","Direct Licensing","01-DEC-19","31-DEC-19","3866","","CURRENT",.92708728,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Cumulus Media, Inc.","Webcasting","01-DEC-19","31-DEC-19","144","","CURRENT",.10512225,"",
"","SX2100D8A6","Da Brat","Ain't No Thang","","","USSM10021885","","iHeartRadio","Webcasting","01-DEC-19","31-DEC-19","101","","CURRENT",.072675,"",
"","SX2100ELZM","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-19","31-DEC-19","53","","CURRENT",.038133,"",
