"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3101W9O9","DA BRAT/NOTORIOUS B.I.G.","BSIDE","","INDEPENDENT","","","iHeartRadio","Webcasting","01-MAR-20","31-MAR-20","421","","CURRENT",.1521045,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","","","USAR10300642","","iHeartRadio","Webcasting","01-MAR-20","31-MAR-20","1156","","CURRENT",.41768887,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635473025","Sirius XM Radio, Inc","Cable Radio","01-APR-20","30-APR-20","","","CURRENT",.01810035,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","074646616420","Pandora - SONY","Direct Licensing","01-APR-20","30-APR-20","119","","CURRENT",.08595,"",
"","SX2100ELZQ","Da Brat  LaTocha Scott  Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-20","30-APR-20","266","","CURRENT",.19233225,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","Sirius XM Radio, Inc","Webcasting","01-APR-20","30-APR-20","","","CURRENT",1.71130388,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","8TRACKS.COM - Nonsubscription Webcast","Webcasting","01-APR-14","30-APR-14","","","CURRENT",.02808675,"",
"","SX3100KCIX","LIL' KIM/MISSY ELLIOTT/DA BRAT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE SOUNDTRACK","TOMMY BOY","","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-APR-20","30-APR-20","78","","CURRENT",.01409682,"",
"","SX2100IF4F","Lathun (Featuring Da Brat)","Freak It","Love You Down / Freak It","So So Def/Columbia","USSM19702947","098707880223","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-20","30-APR-20","1608","","CURRENT",.77520712,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-20","30-APR-20","14650","","CURRENT",14.12558325,"",
"","SX31010929","MISSY ELLIOTT & DA BRAT","SOCK IT TO ME","FOREIGN ROYALTIES - NO ALBUM PROVIDED","","","","Urban One","Webcasting","01-APR-20","30-APR-20","80","","CURRENT",.02928375,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Google Play Music","Webcasting","01-APR-20","30-APR-20","8392","","CURRENT",3.03418125,"",
"","SX3101ZE9T","DA BRAT","GIVE IT 2 YA REMIX","","","","","Urban One","Webcasting","01-APR-20","30-APR-20","596","","CURRENT",.436392,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","Pandora - Warner","Direct Licensing","01-APR-20","30-APR-20","26623","","CURRENT",9.61987501,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Google Play Music","Webcasting","01-APR-20","30-APR-20","257","","CURRENT",.09289576,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-20","30-APR-20","38","","CURRENT",.03663675,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-MAR-20","31-MAR-20","377","","CURRENT",.27253125,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-20","30-APR-20","1556","","CURRENT",.56256862,"",
"","SX3102VRYA","DA BRAT/MARIAH CAREY/XSCAPE","ALWAYS BE MY BABY (REMIX)","KEEP IT LOCKED TO MIDNIGHT EXPRESS RADIO","UMVD IMPORT","","","Urban One","Webcasting","01-APR-20","30-APR-20","7025","","CURRENT",1.71444553,"",
"","SX2100V18W","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri","I Think They Like Me","","","USVI20600159","","Sirius XM Radio, Inc","Cable Radio","01-APR-20","30-APR-20","","","CURRENT",.02262543,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","696998643123","TUNEIN INC.","Webcasting","01-APR-20","30-APR-20","","","CURRENT",.22168012,"",
"","SX3100DZTT","DRU HILL/DA BRAT/JERMAINE DUPRI","SLEEPING IN MY BED (REMIX)","DRU HILL","DEF SOUL","","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-APR-20","30-APR-20","2988","","CURRENT",.72015375,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","","","USSM19907865","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-APR-20","30-APR-20","519","","CURRENT",.12504549,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-20","30-APR-20","942","","CURRENT",.6811785,"",
"","SX2100HLUJ","Da Brat  Mariah Carey  Xscape","Always Be My Baby","The Remixes","Columbia","USSM19502477","5099751075424","Pandora - SONY","Direct Licensing","01-APR-20","30-APR-20","1214","","CURRENT",.29238076,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WXST-FM","Webcasting","01-MAR-18","31-MAR-18","","","CURRENT",.07006725,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Sirius XM Radio, Inc","Cable Radio","01-APR-20","30-APR-20","","","CURRENT",.09048037,"",
"","SX3102I4B0","Da Brat  JD  Lil Jon","We Ready","Unrestricted","So So Def","USSM10000416","074646386026","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-20","30-APR-20","173","","CURRENT",.1668105,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","Sirius XM Radio, Inc","Webcasting","01-APR-20","30-APR-20","","","CURRENT",.355851,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WXST-FM","Webcasting","01-JUN-18","30-JUN-18","","","CURRENT",.14009175,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","","","USSM10024868","","iHeartRadio","Webcasting","01-MAR-20","31-MAR-20","131","","CURRENT",.0946485,"",
"","SX2100EA55","Dru Hill","In My Bed","","","USIR29700123","","Urban One","Webcasting","01-MAR-20","31-MAR-20","","","PRIOR",.69672207,"",
"","SX31022L01","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","","PANDORA.COM - Subscription Webcast","Webcasting","01-APR-20","30-APR-20","23","","CURRENT",.02218725,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WGBL","Webcasting","01-APR-20","30-APR-20","","","CURRENT",.04116825,"",
