"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"Tracks Under One Cent","","","","","","","","","","","","2100","","",.9172121,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JAN-18","31-JAN-18","93","","CURRENT",.0657495,"",
"","SX2100D8A6","Da Brat","Ain't No Thang","","","USSM10021885","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","17","","CURRENT",.01201275,"",
"","SX31022L01","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","","PANDORA.COM - Subscription Webcast","Webcasting","01-JAN-18","31-JAN-18","50","","CURRENT",.04518675,"",
"","SX2100D7LI","Da Brat","F**k You","Unrestricted","So So Def","USSM10000417","074646386026","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","23","","CURRENT",.01629,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","","","USSM10024867","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","110","","CURRENT",.07776225,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","747","","CURRENT",.528219,"",
"","","","","","","","","Gesellschaft Zur Wahrnehmung Von Film And Femsehrechten MBH - GWFF","Foreign Royalties","01-JAN-16","01-DEC-16","","","CURRENT",.12,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","Alpha Media - Savannah, GA","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.031464,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","074646380024","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","10660","","CURRENT",2.51257872,"",
"","SX2100D63U","Da Brat","Got It Poppin'","","","USAR10300636","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","75","","CURRENT",.05305275,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","306","","CURRENT",.21644325,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","","","USAR10300642","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","1484","","CURRENT",.52482038,"",
"","SX2100K8ID","Da Brat  Destiny's Child","Survivor","This Is The Remix","Columbia","USSM10201540","696998643123","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","2274","","CURRENT",.80406338,"",
"","SX2107VZKA","Da Brat  T-Boz","Ghetto Love","","","USSM19603186","","Sirius XM Radio, Inc","Cable Radio","01-JAN-18","31-JAN-18","","","CURRENT",.09625162,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","SDARS","01-JAN-18","31-JAN-18","","30","CURRENT",586.107801,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","DEEZER.COM","Webcasting","01-NOV-17","30-NOV-17","167","","CURRENT",.05544675,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","DEEZER.COM","Webcasting","01-SEP-17","30-SEP-17","59","","CURRENT",.01306987,"",
"","SX2100D63T","Cee-Lo  Da Brat","Chuch","Limelite, Luv & Niteclubz","Arista","USAR10300637","888880307958","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","31","","CURRENT",.01098,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","Google Play Music","Webcasting","01-AUG-17","31-AUG-17","","","PRIOR",.08060512,"",
"","SX2100D8A3","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","074646616420","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","116","","CURRENT",.08203725,"",
"","SX2100C9O8","Da Brat  Omarion","Ice Box","","","USSM10700577","","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","109","","CURRENT",.03852,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","652","","CURRENT",.23052938,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Beasley Mezzanine Holdings (Beasley Broadcasting)","Webcasting","01-JAN-18","31-JAN-18","245","","CURRENT",.17335125,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Cable Radio","01-JAN-18","31-JAN-18","","","CURRENT",2.88754875,"",
"","SX3102DHV2","Cherish","Miss P.","","","USWB10300976","","Pandora - Warner","Direct Licensing","01-JAN-18","31-JAN-18","94","","CURRENT",.033255,"",
"","SX2100D6RR","Bow Wow  Da Brat","Damn Thing","","","USSM10606969","","IMVU.COM","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.01438538,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Sirius XM Radio, Inc","Cable Radio","01-JAN-18","31-JAN-18","","","CURRENT",.41716667,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Music Choice","PES","01-JAN-18","31-JAN-18","","","RESTATEMENT",.12532162,"",
"","SX2100HLUJ","Mariah Carey","Always Be My Baby","","","USSM19502477","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","3834","","CURRENT",.9038726,"",
"","SX3103JB0C","Lil' Kim","Not Tonight","","","USAT29801132","","Music Choice","PES","01-JAN-18","31-JAN-18","","","RESTATEMENT",.2864592,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094634248426","Sirius XM Radio, Inc","Cable Radio","01-JAN-18","31-JAN-18","","","CURRENT",.19250325,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","iHeart Media - Warner (simulcast)","Direct Licensing","01-NOV-17","30-NOV-17","","","CURRENT",2.37492,"",
"","SX2100D63V","Da Brat","Boom","Limelite, Luv & Niteclubz","Arista","USAR10300635","828765158626","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","94","","CURRENT",.06647625,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","PANDORA.COM - Subscription Webcast","Webcasting","01-JAN-18","31-JAN-18","943","","CURRENT",.85213575,"",
"","SX2100ELZV","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","074646977224","IMVU.COM","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.076437,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.3345615,"",
"","SX3100MRG5","DRU HILL/DA BRAT/JD","SLEEPING IN MY BED","","","","","Summitmedia, LLC","Webcasting","01-MAY-16","31-MAY-16","48","","CURRENT",.01093193,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","DEEZER.COM","Webcasting","01-DEC-17","31-DEC-17","67","","CURRENT",.01483721,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-JUL-17","31-JUL-17","86","","CURRENT",.02853562,"",
"","SX2100ELZM","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","074646977224","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","358","","CURRENT",.2531655,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","Supa Dupa Fly","Atlantic Records/ATG","USEW19709503","075596209564","Music Choice","PES","01-JAN-18","31-JAN-18","","","CURRENT",.06316312,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Tunein Inc. Free Stations","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",.75791475,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","DEEZER.COM","Webcasting","01-AUG-17","31-AUG-17","131","","CURRENT",.04347675,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Summitmedia, LLC","Webcasting","01-AUG-15","31-AUG-15","64","","CURRENT",.03242588,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","LMASANDIEGO.COM (LOCAL MEDIA SAN DIEGO)","Webcasting","01-JAN-18","31-JAN-18","87","","CURRENT",.011799,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-OCT-17","31-OCT-17","","","PRIOR",.362349,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","149","","CURRENT",.10537875,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JAN-18","31-JAN-18","164","","CURRENT",.11598075,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Summitmedia, LLC","Webcasting","01-MAR-15","31-MAR-15","18","","CURRENT",.01833975,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924162","074646386026","Pandora - SONY","Direct Licensing","01-JAN-18","31-JAN-18","5502","","CURRENT",3.89088,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.0553185,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-AUG-17","31-AUG-17","134","","CURRENT",.04448138,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","iHeartRadio","Webcasting","01-JAN-18","31-JAN-18","618","","CURRENT",.43711875,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","DEEZER.COM","Webcasting","01-JAN-18","31-JAN-18","119","","CURRENT",.04204462,"",
