"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D63U","Da Brat","Got It Poppin'","","","USAR10300636","","iHeartRadio","Webcasting","01-DEC-17","31-DEC-17","69","","CURRENT",.045828,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","DEEZER.COM","Webcasting","01-JUN-17","30-JUN-17","113","","CURRENT",.025028,"",
"","SX2107VZK5","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-17","31-DEC-17","3995","","CURRENT",2.653749,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","IMVU.COM","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.05501925,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","074646616420","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","96","","CURRENT",.06381,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Music Choice","PES","01-DEC-17","31-DEC-17","","","CURRENT",.35136225,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","DEEZER.COM","Webcasting","01-MAY-17","31-MAY-17","189","","CURRENT",.062757,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.07075125,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",.03569625,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","10862","","CURRENT",7.21512,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","KDAY","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",1.4175045,"",
"","SX31007RS1","DA BRAT","UNRESTRICTED (PARENTAL ADVISORY)","WHAT'CHU LIKE","","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-17","31-DEC-17","88","","CURRENT",.05843925,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094634248426","Sirius XM On Demand Service","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.1004112,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.059337,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","IMVU.COM","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",.0447165,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM On Demand Service","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.6379155,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206242","DEEZER.COM","Webcasting","01-JUN-17","30-JUN-17","139","","CURRENT",.04614862,"",
"","SX2107VZK9","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-17","31-DEC-17","133","","CURRENT",.08836425,"",
"","SX3101T5KW","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY (MR. DUPRI MIX)","ALWAYS BE MY BABY MAXI SINGLE","COLUMBIA","","","AIE - ARTISTAS INTERPRETES O EJECUTANTES","Foreign Royalties","01-JAN-03","01-DEC-15","","","CURRENT",.0589,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924162","074646386026","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","5863","","CURRENT",3.89448,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.0171855,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.05159925,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","3277","","CURRENT",1.08837,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","2934","","CURRENT",1.94895,"",
"","SX2100D8A2","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","074646616420","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","1032","","CURRENT",.68553,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Sirius XM Radio, Inc","Cable Radio","01-DEC-17","31-DEC-17","","","CURRENT",.44769937,"",
"","SX31001W3F","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","9399700017960","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.011286,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","PANDORA.COM - Subscription Webcast","Webcasting","01-DEC-17","31-DEC-17","51","","CURRENT",.0438615,"",
"Foreign Cost Deduction","","","","","","","","AIE - ARTISTAS INTERPRETES O EJECUTANTES","","01-JAN-16","01-DEC-16","","","",-3.54,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.1049085,"",
"","SX31022U4K","DA BRAT","IN LOVE WIT CHEW (CLEAN EDIT)","COMP PROMO","SO SO DEF","","","IMVU.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.02577825,"",
"","SX310287QJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.14624775,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Cox Radio Interactive","Webcasting","01-DEC-17","31-DEC-17","1672","","CURRENT",.58896675,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","IMVU.COM","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",.04988925,"",
"","SX3100PNXR","Jagged Edge","The Way That You Talk","","","USSM19605295","","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","58","","CURRENT",.01926,"",
"","SX2100D82A","Da Brat","Funkdafied","","","USSM19400530","","IMVU.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.0412965,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","IMVU.COM","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",.05416425,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","S.J. Broadcasting, LLC","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.01329525,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",.0713925,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-JUN-17","30-JUN-17","159","","CURRENT",.05279625,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","KDAY","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",1.84795425,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.05159925,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WKSZ-FM","Webcasting","01-NOV-17","30-NOV-17","71","","CURRENT",.04715325,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","IMVU.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.01030275,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-17","31-DEC-17","82","","CURRENT",.0544635,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.05159925,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Entercom Communications Corp.","Webcasting","01-NOV-17","30-NOV-17","1890","","CURRENT",.63941175,"",
"","SX2100D82C","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400534","074646792223","IMVU.COM","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",.01030275,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","IMVU.COM","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.0472815,"",
"","SX2100EA55","Dru Hill","In My Bed","Dru Hill","Essence","USIR29700123","731452449726","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.15065262,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-DEC-17","31-DEC-17","5909","","CURRENT",1.962567,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","PANDORA.COM - Subscription Webcast","Webcasting","01-DEC-17","31-DEC-17","31","","CURRENT",.02663325,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","6427","","CURRENT",4.26915,"",
"","0","","","","","","","AIE - ARTISTAS INTERPRETES O EJECUTANTES","Foreign Royalties","01-JAN-03","01-DEC-15","","","CURRENT",.0589,"",
"","SX2100D8A6","Da Brat","Ain't No Thang","","","USSM10021885","","iHeartRadio","Webcasting","01-DEC-17","31-DEC-17","76","","CURRENT",.050445,"",
"Administrative Fee Adjustment","Track Details Not Available","","","","","","","","","","","","","PRIOR",85.56530044,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094634248426","Sirius XM Radio, Inc","Cable Radio","01-DEC-17","31-DEC-17","","","CURRENT",.1611675,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","IMVU.COM","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.0146205,"",
"","SX310287QJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-OCT-17","31-OCT-17","","","CURRENT",.0920835,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","","","USSM19907865","","KDAY","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",.31061894,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","Pandora - Warner","Direct Licensing","01-DEC-17","31-DEC-17","59312","","CURRENT",19.83933,"",
"","SX31007IE2","DA BRAT","WHATCHA","","","","","Entercom Communications Corp.","Webcasting","01-NOV-17","30-NOV-17","170","","CURRENT",.11504025,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Alpha Media - Peoria, IL","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.06245775,"",
"","SX2100D82A","Da Brat","Funkdafied","","","USSM19400530","","IMVU.COM","Webcasting","01-NOV-17","30-NOV-17","","","CURRENT",.03783375,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",4.08685725,"",
"","SX210N1POT","Da Brat  Jermaine Dupri  Usher","The Party Continues","Life In 1472 (The Original Soundtrack)","So So Def","USSM11605073","886445972085","Pandora - SONY","Direct Licensing","01-DEC-17","31-DEC-17","3980","","CURRENT",.88142624,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","iHeartRadio","Webcasting","01-DEC-17","31-DEC-17","1268","","CURRENT",.842346,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Sirius XM Radio, Inc","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",1.3277466,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Alpha Media - Dayton, Oh","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.02988225,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","5099749506596","Music Choice","PES","01-DEC-17","31-DEC-17","","","CURRENT",.36805494,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","SDARS","01-DEC-17","31-DEC-17","","29","CURRENT",331.15103325,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.0748125,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.13812525,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","Sirius XM On Demand Service","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.01934438,"",
"","SX2100JND9","Da Brat  Jermaine Dupri  Usher","The Party Continues","","","USSM19704455","","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.01088918,"",
"","SX2100EA55","Da Brat  Dru Hill  JD","In My Bed","","","USIR29700123","","iHeartRadio","Webcasting","01-DEC-17","31-DEC-17","4877","","CURRENT",1.08018075,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-MAY-17","31-MAY-17","198","","CURRENT",.0657495,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","MIXCLOUD.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.01389375,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","KNRJ-FM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.04783725,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","Townsquare Media Broadcasting","Webcasting","01-DEC-17","31-DEC-17","18","","CURRENT",.012141,"",
"","SX2100D82A","Da Brat","Funkdafied","","","USSM19400530","","IMVU.COM","Webcasting","01-AUG-17","31-AUG-17","","","CURRENT",.06707475,"",
"","SX31018Q5U","Dru Hill","In My Bed","12'' Club Classics - 90s R&B","Island Records Ltd","USIR29700123","600753341421","IMVU.COM","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.1605726,"",
"","SX31018Q5U","Dru Hill","In My Bed","12'' Club Classics - 90s R&B","Island Records Ltd","USIR29700123","600753341421","IMVU.COM","Webcasting","01-SEP-17","30-SEP-17","","","CURRENT",.08460492,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Music Choice","PES","01-DEC-17","31-DEC-17","","","CURRENT",3.01169475,"",
