"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100BNYD","Da Brat","Boom","","","USAR10300817","","Pandora - SONY","Direct Licensing","01-AUG-18","31-AUG-18","18","","CURRENT",.01269,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","Columbia","USSM19924161","5099749178021","Sirius XM: 2007-2017","SETTLEMENT","01-DEC-16","31-DEC-16","","","CURRENT",.79673175,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","Sirius XM: 2007-2017","SETTLEMENT","01-DEC-13","31-DEC-13","","","CURRENT",21.20393587,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","Supa Dupa Fly","Elektra Entertainment Group","USEW19709503","075596209540","Music Choice","Webcasting","01-JUN-18","30-JUN-18","","","PRIOR",.02122537,"",
"","SX2100ELZQ","Da Brat  LaTocha Scott  Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-AUG-18","31-AUG-18","1373","","CURRENT",.9710235,"",
"","SX2100JND9","Jermaine Dupri featuring Da Brat & Usher","The Party Continues","Life In 1472 (The Original Soundtrack)","So So Def","USSM19704455","074646945827","Pandora - SONY","Direct Licensing","01-JUL-18","31-JUL-18","","","PRIOR",1.02680532,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","WSRB","Webcasting","01-JUL-18","31-JUL-18","433","","CURRENT",.30621825,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","Cenla Broadcasting Company","Webcasting","01-APR-15","30-APR-15","","","PRIOR",.02535075,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Townsquare Media Broadcasting","Webcasting","01-JUL-18","31-JUL-18","","","PRIOR",.04116825,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19709503","","Sirius XM: 2007-2017","SETTLEMENT","01-DEC-16","31-DEC-16","","","CURRENT",2.390238,"",
"","SX2100D82C","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400534","074646792223","IMVU.COM","Webcasting","01-JUL-18","31-JUL-18","","","PRIOR",.0108585,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","Radio One, Inc.","Webcasting","01-AUG-18","31-AUG-18","173","","CURRENT",.05944387,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094634248426","Sirius XM Radio, Inc","Cable Radio","01-JUL-18","31-JUL-18","","","PRIOR",.10972215,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Music Choice","PES","01-JUL-18","31-JUL-18","","","PRIOR",2.35650825,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Sirius XM Radio, Inc","SDARS","01-AUG-18","31-AUG-18","","","RESTATEMENT",10.876455,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUL-18","31-JUL-18","","","PRIOR",.051642,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","IMVU.COM","Webcasting","01-MAY-12","31-MAY-12","","","RESTATEMENT",.010602,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Sirius XM Radio, Inc","Webcasting","01-AUG-18","31-AUG-18","","","CURRENT",4.28904337,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Music Box/Rainbow","Sony Music Entertainment","USSM19907865","884977905564","Sirius XM Radio, Inc","SDARS","01-APR-18","30-APR-18","","","RESTATEMENT",.34927532,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Webcasting","01-JUL-18","31-JUL-18","","","PRIOR",2.0779065,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","","","USSM10200513","","RADIONOMY.COM","Webcasting","01-FEB-18","28-FEB-18","182","","CURRENT",.03224418,"",
"","SX31022U4K","DA BRAT","IN LOVE WIT CHEW (CLEAN EDIT)","COMP PROMO","SO SO DEF","","","RADIONOMY.COM","Webcasting","01-MAR-18","31-MAR-18","50","","CURRENT",.03543975,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Google Play Music","Webcasting","01-JAN-18","31-JAN-18","","","PRIOR",.37478925,"",
"","SX3103DP20","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","IMVU.COM","Webcasting","01-APR-12","30-APR-12","","","RESTATEMENT",.033687,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","Alpha Media - Louisville, Ky","Webcasting","01-JUL-18","31-JUL-18","","","CURRENT",.01449225,"",
"","SX31001W3F","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","9399700017960","IMVU.COM","Webcasting","01-APR-12","30-APR-12","","","RESTATEMENT",.01714275,"",
"","SX3100Q9D9","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","","Sirius XM: 2007-2017","SETTLEMENT","01-DEC-11","31-DEC-11","","","CURRENT",14.75777146,"",
"","SX3103DP20","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","IMVU.COM","Webcasting","01-MAY-12","31-MAY-12","","","RESTATEMENT",.06100425,"",
"","SX31035Q55","Bow Wow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri","I Think They Like Me","","","USVI20500245","","IMVU.COM","Webcasting","01-APR-12","30-APR-12","","","RESTATEMENT",.01627705,"",
