"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","IMVU.COM","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.01355175,"",
"","SX3103JB0C","Lil' Kim","Not Tonight","","","USAT29801132","","Music Choice","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.03889395,"",
"","SX3102BZ10","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","iHeartRadio","Webcasting","01-MAR-18","31-MAR-18","1742","","CURRENT",1.09478475,"",
"","SX2100D63V","Da Brat","Boom","Limelite, Luv & Niteclubz","Arista","USAR10300635","828765158626","Pandora - SONY","Direct Licensing","01-APR-18","30-APR-18","2052","","CURRENT",1.45116,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Cumulus Media, Inc.","Webcasting","01-OCT-17","31-OCT-17","50","","CURRENT",.0166725,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","FITRADIO.COM","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.01626638,"",
"","SX2100D8A6","Da Brat","Ain't No Thang","","","USSM10021885","","iHeartRadio","Webcasting","01-MAR-18","31-MAR-18","78","","CURRENT",.04903425,"",
"","SX2100EA52","Da Brat  Jagged Edge  Jermaine Dupri  Lil Bow Wow  R.O.C.  Tigah","Where the Party At","Where The Party At","So So Def","USSM10105754","098707960529","Google Play Music","Webcasting","01-APR-18","30-APR-18","479","","CURRENT",.05642879,"",
"","SX2100EA55","Dru Hill","In My Bed","90s R&B","UMe","USIR29700123","602557785661","Pandora - Universal","Direct Licensing","01-APR-18","30-APR-18","2042","","CURRENT",.48144628,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","iHeartRadio","Webcasting","01-APR-18","30-APR-18","802","","CURRENT",.5671215,"",
"","SX210K0PBE","Da Brat  JD  Jagged Edge","The Way That You Talk","","","USSM11409099","","Alpha Media - Dayton, Oh","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.01485563,"",
"","SX2100D823","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","074646792223","IMVU.COM","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.0207765,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","Alpha Media - Mankato","Webcasting","01-APR-18","30-APR-18","","","RESTATEMENT",.0110284,"",
