"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","IMVU.COM","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.0125685,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","JANGO.COM","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.0147915,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","JANGO.COM","Webcasting","01-JAN-18","31-JAN-18","","","CURRENT",.027531,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","Radio Now, LLC","Webcasting","01-DEC-17","31-DEC-17","","","CURRENT",.0373635,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-FEB-18","28-FEB-18","2433","","CURRENT",1.720602,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","Google Play Music","Webcasting","01-FEB-18","28-FEB-18","1074","","CURRENT",.37974825,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Sirius XM Radio, Inc","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",1.27537352,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Alpha Media - Jackson","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.01979325,"",
"","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","Life In 1472 (The Original Soundtrack)","So So Def","USSM19801129","886445972085","Google Play Music","Webcasting","01-FEB-18","28-FEB-18","90","","CURRENT",.02121613,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","Radio One, Inc.","Webcasting","01-FEB-18","28-FEB-18","73","","CURRENT",.024795,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","602527069753","Google Play Music","Webcasting","01-FEB-18","28-FEB-18","3611","","CURRENT",.85137974,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","Radio One, Inc.","Webcasting","01-DEC-17","31-DEC-17","871","","CURRENT",.28048275,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","S.J. Broadcasting, LLC","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.01483425,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.03954375,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","RFC Media - Webcasting","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.61769475,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Music Choice","PES","01-FEB-18","28-FEB-18","","","CURRENT",.2215305,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","MIXCLOUD.COM","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.11820375,"",
