"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100EA55","Dru Hill","In My Bed","Dru Hill","Essence","USIR29700123","731452449740","PES 2017","Admin True Up","01-JAN-17","31-DEC-17","","","CURRENT",.01842893,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","ADMIN TRUE UP","Admin True Up","01-NOV-16","31-DEC-17","","","CURRENT",-.0342,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Direct License 2017","Admin True Up","01-SEP-16","28-FEB-18","","","CURRENT",.0378,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","Cumulus Media, Inc.","Webcasting","01-JUN-18","30-JUN-18","206","","CURRENT",.04878712,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Webcasting","01-JUN-18","30-JUN-18","","","CURRENT",4.51187775,"",
"","SX31022L01","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-18","30-JUN-18","36","","CURRENT",.025479,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","","","USAR10300642","","Webcasting 2017","Admin True Up","01-DEC-09","31-MAY-18","","","CURRENT",.016758,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Entercom Communications Corp.","Webcasting","01-JUN-18","30-JUN-18","260","","CURRENT",.202293,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Townsquare Media Broadcasting","Webcasting","01-JUN-18","30-JUN-18","266","","CURRENT",.192375,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","ADMIN TRUE UP","Admin True Up","01-JAN-14","31-DEC-15","","","CURRENT",.01728,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","Alpha Media - Mankato","Webcasting","01-MAY-18","31-MAY-18","","","CURRENT",.03639086,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Alpha Media - Louisville, Ky","Webcasting","01-FEB-18","28-FEB-18","","","CURRENT",.11598075,"",
"","SX2100ELZL","Da Brat","Leave Me Alone","","","USSM10000115","","Direct License 2013","Admin True Up","01-SEP-15","30-SEP-15","","","CURRENT",.01386,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","PES 2017","Admin True Up","01-JAN-17","31-DEC-17","","","CURRENT",.04783725,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Townsquare Media Broadcasting","Webcasting","01-JUN-18","30-JUN-18","97","","CURRENT",.07015275,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","TUNEIN INC.","Webcasting","01-APR-18","30-APR-18","","","CURRENT",.60664387,"",
"","SX2100D82A","Da Brat","Funkdafied","","","USSM19400530","","Direct License 2013","Admin True Up","01-SEP-15","30-SEP-15","","","CURRENT",.4014,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Direct License 2014","Admin True Up","01-JAN-14","31-JAN-15","","","CURRENT",.02853,"",
