"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Rhino Atlantic","USBB40581128","603497927555","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.01026,"",
"New Association","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","The Collection Volume Two","Ruthless Records","USSM19801129","696998517226","SPOTIFY.COM","Webcasting","01-SEP-12","30-SEP-12","","","PRIOR",.0172532,"",
"","SX31026QHM","DRU HILL/JERMAINE DUPRI/DA BRAT","IN MY BED (RMX)","","","","","RADIO ONE, INC.","Webcasting","01-JUN-16","30-JUN-16","364","","CURRENT",.08362147,"",
"","SX2100D82A","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","MIXCLOUD.COM","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.11846025,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","CBS Webcasting","Webcasting","01-JUN-16","30-JUN-16","39","","CURRENT",.0271035,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","6063","","CURRENT",4.17432375,"",
"New Association","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635970425","SPOTIFY.COM","Webcasting","01-AUG-12","31-AUG-12","","","PRIOR",.05821382,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","RADIO ONE, INC.","Webcasting","01-JUN-16","30-JUN-16","77","","CURRENT",.05305275,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","982","","CURRENT",.676134,"",
"","SX3102VRYA","DA BRAT/MARIAH CAREY/XSCAPE","ALWAYS BE MY BABY (REMIX)","KEEP IT LOCKED TO MIDNIGHT EXPRESS RADIO","UMVD IMPORT","","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-JUN-16","30-JUN-16","46","","CURRENT",.01058669,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-JUN-16","30-JUN-16","","","CURRENT",.0621,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","3034","","CURRENT",1.04444663,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","16720","","CURRENT",11.511549,"",
"New Association","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","The Collection Volume Two","Ruthless Records","USSM19801129","696998517226","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-15","30-JUN-15","","","PRIOR",.30060106,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","59","","CURRENT",.0406125,"",
"New Association","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635484021","SPOTIFY.COM","Webcasting","01-JAN-13","31-JAN-13","","","PRIOR",.29698153,"",
"","SX3102VRYA","DA BRAT/MARIAH CAREY/XSCAPE","ALWAYS BE MY BABY (REMIX)","KEEP IT LOCKED TO MIDNIGHT EXPRESS RADIO","UMVD IMPORT","","","RADIO ONE, INC.","Webcasting","01-JUN-16","30-JUN-16","5610","","CURRENT",1.28844164,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","RADIO NOW, LLC","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.09315225,"",
"","SX3102UZ1C","Da Brat","That's What I'm Looking For","Unrestricted","Columbia","USSM19924161","5099749178021","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","9118","","CURRENT",6.2776665,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","3142","","CURRENT",2.1632355,"",
"New Association","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","The Collection Volume Two","Ruthless Records","USSM19801129","696998517226","PANDORA.COM - Subscription Webcast","Webcasting","01-MAY-15","31-MAY-15","","","PRIOR",.02685856,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","SIRIUS XM RADIO, INC","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",3.0464505,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.041895,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","iHeartRadio","Webcasting","01-JUN-16","30-JUN-16","10029.45","","CURRENT",6.90869925,"",
"","SX31001W3F","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","9399700017960","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-16","30-JUN-16","20","","CURRENT",.01782675,"",
"","SX3102I4B0","DA BRAT","WE READY","UNRESTRICTED","SO SO DEF","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","132","","CURRENT",.0908865,"",
"New Association","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","The Collection Volume Two","Ruthless Records","USSM19801129","696998517226","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-15","30-JUN-15","","","PRIOR",.05964092,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","13181","","CURRENT",9.07501275,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-JUN-16","30-JUN-16","","","CURRENT",.01809,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","514","","CURRENT",.3538845,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","RADIO ONE, INC.","Webcasting","01-JUN-16","30-JUN-16","4116","","CURRENT",.94560533,"",
"","SX31019LTM","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","240","","CURRENT",.08261438,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","RADIO ONE, INC.","Webcasting","01-JUN-16","30-JUN-16","441","","CURRENT",.303867,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","iHeartRadio","Webcasting","01-JUN-16","30-JUN-16","307","","CURRENT",.21148425,"",
"","SX3103P6YF","DA BRAT","WORLD PREMIERE","LIMELITE, LUV & NITECLUBZ","SO SO DEF","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-16","30-JUN-16","163","","CURRENT",.1122615,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","SLACKER.COM - Warner","Direct Licensing","01-JUN-16","30-JUN-16","","","CURRENT",1.22553,"",
"Tracks Under One Cent","","","","","","","","","","","","558","","",.38981657,"",
"New Association","SX2100V3R5","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","Jermaine Dupri Presents... Young, Fly & Flashy Vol. 1","Virgin Records Ltd","USVI20500231","724387387454","SENZARI.COM - Nonsubscription Webcast","Webcasting","01-JUN-13","30-JUN-13","","","PRIOR",.01781169,"",
