"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"New Association","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","SLACKER.COM - Universal","Direct Licensing","01-MAR-16","31-MAR-16","","","PRIOR",.09376876,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206211","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JAN-15","31-JAN-15","","","RESTATEMENT",14.04514912,"",
"New Association","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","SLACKER.COM - Universal","Direct Licensing","01-APR-16","30-APR-16","","","PRIOR",.08416684,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","SLACKER.COM - Sony","Direct Licensing","01-MAY-16","31-MAY-16","","","CURRENT",.24642,"",
"New Association","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","SLACKER.COM - Universal","Direct Licensing","01-MAY-15","31-MAY-15","","","PRIOR",.02396017,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","RADIO NOW, LLC","Webcasting","01-MAY-16","31-MAY-16","","","CURRENT",.03323812,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-MAY-16","31-MAY-16","37","","CURRENT",.025479,"",
"","SX310030DD","DA BRAT","PINK LEMONADE","UNRESTRICTED","SO SO DEF","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-MAY-16","31-MAY-16","93","","CURRENT",.0640395,"",
"New Association","SX2100EA55","Dru Hill","In My Bed","In My Bed","Island Records Ltd","USIR29700123","731457200728","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting","01-MAY-15","31-MAY-15","","","PRIOR",.01495056,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","MIXCLOUD.COM","Webcasting","01-APR-16","30-APR-16","","","CURRENT",.0525825,"",
