"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-SEP-16","30-SEP-16","136","","CURRENT",.0936225,"",
"","SX3102BZ10","DA BRAT","WHAT 'CHU LIKE","UNRESTRICTED","SONY MUSIC","","","DASHRADIO.COM","Webcasting","01-JUN-15","30-JUN-15","","","CURRENT",.0975555,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-SEP-16","30-SEP-16","15","","CURRENT",.0103455,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Radiotunes, LLC - Nonsubscription Webcast","Webcasting","01-SEP-14","30-SEP-14","","","CURRENT",.01799775,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-SEP-16","30-SEP-16","26","","CURRENT",.01791225,"",
"","SX2100O8NH","Da Brat  Destiny's Child  Vita","Big Momma's Theme","Big Momma's House - Music From The Motion Picture","Columbia","USSM10009108","5099749875722","SLACKER.COM - Sony","Direct Licensing","01-SEP-16","30-SEP-16","","","CURRENT",.03285656,"",
"Adjustment","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","PANDORA.COM - Subscription Webcast","Webcasting","01-JAN-16","31-JAN-16","","","PRIOR",.1586025,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","MIXCLOUD.COM","Webcasting","01-SEP-16","30-SEP-16","","","CURRENT",.12908363,"",
"Adjustment","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-MAY-16","31-MAY-16","","","PRIOR",1.59489562,"",
"","SX2100D8A2","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","074646616420","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-SEP-16","30-SEP-16","782","","CURRENT",.5383935,"",
