"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Rhino Atlantic","USBB40581128","603497927555","CBS Webcasting","Webcasting","01-AUG-16","31-AUG-16","81","","CURRENT",.0281295,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","PANDORA.COM - Subscription Webcast","Webcasting","01-AUG-16","31-AUG-16","277","","CURRENT",.2468385,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","PANDORA.COM - Subscription Webcast","Webcasting","01-AUG-16","31-AUG-16","1442","","CURRENT",1.284894,"",
"","SX31001W3F","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","9399700017960","PANDORA.COM - Subscription Webcast","Webcasting","01-AUG-16","31-AUG-16","21","","CURRENT",.0187245,"",
"","SX3100K02S","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","SIRIUS XM RADIO, INC","Cable Radio","01-AUG-16","31-AUG-16","","","CURRENT",.08742375,"",
"New Association","SX3102EO3O","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635484021","SLACKER.COM - Universal","Direct Licensing","01-JUN-15","30-JUN-15","","","PRIOR",.41756159,"",
"","SX3101Z9GB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","7509949506527","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-AUG-16","31-AUG-16","","","CURRENT",.01484702,"",
"","SX3101Z9GB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","7509949506527","SIRIUS XM RADIO, INC","Webcasting","01-AUG-16","31-AUG-16","","","CURRENT",.38585141,"",
"","SX2100BNYF","Da Brat","Boom","","","USAR10300820","","iHeartRadio","Webcasting","01-AUG-16","31-AUG-16","28","","CURRENT",.01928025,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","CUMULUS MEDIA, INC.","Webcasting","01-JUL-16","31-JUL-16","1048","","CURRENT",.714438,"",
"","SX3101W9O9","DA BRAT/NOTORIOUS B.I.G.","BSIDE","","INDEPENDENT","","","iHeartRadio","Webcasting","01-AUG-16","31-AUG-16","121.57","","CURRENT",.04185225,"",
"","SX3100Q30X","DA BRAT","DA B SIDE","FUNKDAFIED (DA EP)","SO SO DEF","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-AUG-16","31-AUG-16","5941","","CURRENT",4.09032,"",
"New Association","SX3102EO3O","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635484021","SLACKER.COM - Universal","Direct Licensing","01-JUN-16","30-JUN-16","","","PRIOR",.788562,"",
"","SX2100D8A8","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","074646616420","PANDORA.COM - Subscription Webcast","Webcasting","01-AUG-16","31-AUG-16","15","","CURRENT",.01338075,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-MAY-15","31-MAY-15","","","CURRENT",.2897595,"",
"","SX3103DP20","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","THEFUTURE.FM","Webcasting","01-FEB-14","28-FEB-14","","","CURRENT",.049932,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-AUG-16","31-AUG-16","","","CURRENT",.033687,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","WSRB","Webcasting","01-AUG-16","31-AUG-16","52","","CURRENT",.03578175,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","UNIVISION.COM","Webcasting","01-AUG-16","31-AUG-16","2152","","CURRENT",1.489068,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","RADIO ONE, INC.","Webcasting","01-AUG-16","31-AUG-16","313","","CURRENT",.215631,"",
"","SX3100K02S","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","SIRIUS XM RADIO, INC","SDARS","01-AUG-16","31-AUG-16","","3","CURRENT",9.46620731,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Rhino Atlantic","USBB40581128","603497927555","CUMULUS MEDIA, INC.","Webcasting","01-JUL-16","31-JUL-16","710","","CURRENT",.24200774,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","CUMULUS MEDIA, INC.","Webcasting","01-MAY-16","31-MAY-16","6030","","CURRENT",4.106736,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","CBS Webcasting","Webcasting","01-AUG-16","31-AUG-16","1052","","CURRENT",.73055475,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","CUMULUS MEDIA, INC.","Webcasting","01-MAY-16","31-MAY-16","27","","CURRENT",.0183825,"",
"","SX3100HMNQ","DA BRAT","IN LOVE WITH YOU","LIMELITE LUVE & NITCLUBZ","ARISTA RECORDS, INC.","","","KDAY","Webcasting","01-MAY-15","31-MAY-15","","","CURRENT",.8588475,"",
"","SX31019LTM","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","CUMULUS MEDIA, INC.","Webcasting","01-APR-16","30-APR-16","87","","CURRENT",.02936925,"",
"","SX2107VZKE","Da Brat","West Side Interlude","Anuthatantrum","So So Def","USSM19603183","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-AUG-16","31-AUG-16","60","","CURRENT",.0412965,"",
"","SX3100PKNY","Da Brat  Omarion","Ice Box","","","USSM10700577","","THEFUTURE.FM","Webcasting","01-JUN-14","30-JUN-14","","","CURRENT",.01013175,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","iHeartRadio","Webcasting","01-DEC-15","31-DEC-15","","","RESTATEMENT",.06553575,"",
