"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","SIRIUS XM RADIO, INC","SDARS","01-NOV-15","30-NOV-15","","19","CURRENT",40.05809235,"",
"","SX31024WPU","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE","TOMMY BOY MUSIC","","","SIRIUS XM RADIO, INC","Cable Radio","01-NOV-15","30-NOV-15","","","CURRENT",.02543625,"",
"","SX3103MBYR","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","","","PANDORA.COM","Webcasting","01-NOV-15","30-NOV-15","91","","CURRENT",.05613075,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","RADIO NOW, LLC","Webcasting","01-OCT-15","31-OCT-15","","","CURRENT",.02355525,"",
"","SX31001W3F","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","9399700017960","iHeartRadio","Webcasting","01-NOV-15","30-NOV-15","53","","CURRENT",.05373675,"",
"","SX2100HMLE","Mariah Carey featuring Krayzie Bone & Da Brat","I Still Believe/Pure Imagination","","","USSM19805759","","iTunes Radio","Direct Licensing","01-OCT-15","31-OCT-15","121","","CURRENT",.01671334,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","iTunes Radio","Direct Licensing","01-OCT-15","31-OCT-15","361","","CURRENT",.14967,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","iTunes Radio","Direct Licensing","01-NOV-15","30-NOV-15","11738","","CURRENT",5.16339,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","PANDORA.COM","Webcasting","01-NOV-15","30-NOV-15","577","","CURRENT",.36145125,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","CUMULUS MEDIA, INC.","Webcasting","01-OCT-15","31-OCT-15","383","","CURRENT",.1310122,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Rhino Atlantic","USBB40581128","603497927555","JANGO.COM","Webcasting","01-OCT-15","31-OCT-15","","","CURRENT",.03529012,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Rhino Atlantic","USBB40581128","603497927555","RHAPSODY.COM","Webcasting","01-OCT-15","31-OCT-15","36","","CURRENT",.01643738,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","SIRIUS XM RADIO, INC","Webcasting","01-NOV-15","30-NOV-15","","","CURRENT",2.90661525,"",
