"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","iTunes Match","Direct Licensing","01-OCT-15","31-OCT-15","","","CURRENT",2.14479,"",
"Adjustment","SX2100D828","Da Brat","Keepin' It Live","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603747","074646792223","IMVU.COM","Webcasting","01-FEB-14","28-FEB-14","","","PRIOR",.01676679,"",
"Adjustment","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","5099750762721","SPOTIFY.COM","Webcasting","01-DEC-12","31-DEC-12","","","PRIOR",.01367553,"",
"","SX3102UZ1C","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","LIVE365.COM - WEBCASTING","Webcasting","01-MAR-14","31-MAR-14","30","","CURRENT",.031464,"",
"Adjustment","SX3101NLJD","DABRAT","COME AND GET SOME","FUNKDAFIED","SO SO DEF/WORK","","","RHAPSODY.COM","Webcasting","01-JUL-12","30-SEP-12","","","PRIOR",.01154271,"",
"","SX2107VZK5","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","9399700017960","SLACKER.COM","Direct Licensing","01-OCT-15","31-OCT-15","77","","CURRENT",.03474,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","LIVE365.COM - WEBCASTING","Webcasting","01-MAY-13","31-MAY-13","40","","CURRENT",.01878862,"",
"","SX2100D8A2","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","074646616420","iTunes Match","Direct Licensing","01-NOV-15","30-NOV-15","","","CURRENT",.02916,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","SLACKER.COM","Direct Licensing","01-SEP-15","30-SEP-15","2069","","CURRENT",.82917,"",
"","SX2107VZK5","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","9399700017960","SLACKER.COM","Direct Licensing","01-NOV-15","30-NOV-15","97","","CURRENT",.0549,"",
"Adjustment","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","LIVE365.COM - WEBCASTING","Webcasting","01-JAN-14","31-JAN-14","147","","CURRENT",.144324,"",
"","SX3102UZ1C","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","SONGZA MEDIA, INC.","Webcasting","01-MAR-14","31-MAR-14","20","","CURRENT",.01876725,"",
