"SCHEDULE_ID","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","AMOUNT"
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SONY MUSIC","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.00197316286727085
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.002464839
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.0082296945
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SONY MUSIC","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.001375686
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN INTERLUDE","UNRESTRICTED (EDITED)","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-AUG-04,"CURRENT",.00096957
"42577","DA BRAT","A WORD FROM...DA BISHOP DON 'MAGIC' JUAN INTERLUDE","UNRESTRICTED (EDITED)","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-04,"CURRENT",.0022617585
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-DEC-11,30-APR-12,"CURRENT",.19877553
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","Live365 Subscriber","Webcasters",01-JAN-06,31-MAR-06,"CURRENT",.0000248085
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","AIN'T GOT TIME TO  WASTE","","ARISTA","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.00338204381523435
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-11,30-APR-12,"CURRENT",.2875254795
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","IMVU","Webcasters",01-SEP-11,30-SEP-11,"CURRENT",.0788807925
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","MEEMIX","Webcasters",01-APR-11,30-JUN-11,"CURRENT",.00490064788396575
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0034977925018737
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. Subscriber","Webcasters",01-JAN-06,31-DEC-06,"CURRENT",.0011309805
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. music match","Webcasters",01-JUL-05,30-SEP-07,"CURRENT",.0077263425
"42577","DA BRAT","AIN'T NO THANG","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. music match Sub","Webcasters",01-JUL-05,30-SEP-07,"CURRENT",.001990683
"42577","DA BRAT","AINT GOT NO TIME TO WASTE -21S","LIMELITE LUV AND NITECLUBZ RET","ARISTA","Live365 Non-Subscriber","Webcasters",01-APR-04,14-APR-04,"CURRENT",.001283211
"42577","DA BRAT","AINT GOT NO TIME TO WASTE -21S","LIMELITE LUV AND NITECLUBZ RET","ARISTA","WEBCASTING PROXY II","Webcasters",01-JAN-07,31-DEC-09,"CURRENT",.0000048719235834
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED","SONY MUSIC","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED","SONY MUSIC","WEBCASTING PROXY I","Webcasters",01-DEC-02,31-JAN-04,"CURRENT",.00364605545278305
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-NOV-11,30-APR-12,"CURRENT",.4402247445
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","IMVU","Webcasters",01-SEP-11,30-SEP-11,"CURRENT",.072119583
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Pandora Non-Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.4231812015
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Pandora Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.266251734
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","SONGZA_MEDIA","Webcasters",01-JAN-12,31-JAN-12,"CURRENT",.0004427235
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Slacker Radio","Webcasters",01-JAN-11,31-JAN-12,"CURRENT",.0512851876266717
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0509540803565958
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.005451453
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.015376824
"42577","DA BRAT","ALL MY BITCHES","UNRESTRICTED (EXPLICIT)","SONY","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.002356506
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Live365 Subscriber","Webcasters",01-JUL-05,14-JUL-05,"CURRENT",.0004161375
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","MTV","Webcasters",01-MAR-05,31-MAR-05,"CURRENT",.000317583
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Slacker Radio","Webcasters",01-JAN-11,31-MAY-12,"CURRENT",.08010243234519615
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0022766284486323
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.0023699475
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.0072921825
"42577","DA BRAT","ANUTHATANTRUM","ANUTHATANTRUM","SONY MUSIC","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.001980972
"42577","DA BRAT","AT THE CLUB (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SO SO DEF","REALNETWORKS","Webcasters",01-APR-04,30-SEP-05,"CURRENT",.0030170925
"42577","DA BRAT","AT THE CLUB (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0029387773571409
"42577","DA BRAT","AT THE CLUB (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SO SO DEF","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.0043277805
"42577","DA BRAT","AT THE CLUB (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SO SO DEF","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.012174588
"42577","DA BRAT","AT THE CLUB (INTERLUDE)","UNRESTRICTED  (EXPLICIT)","SO SO DEF","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.002557611
"42577","DA BRAT","B SIDE","FUNKDAFIED [CLEAN]","INDEPENDENT","WEBCASTING PROXY II","Webcasters",01-JAN-06,31-DEC-09,"CURRENT",.00222510871838475
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","MTV","Webcasters",01-SEP-04,30-SEP-04,"CURRENT",.000177183
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Pandora Non-Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.134089245
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Pandora Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.0452574945
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Slacker Radio","Webcasters",01-MAR-11,31-JAN-12,"CURRENT",.05531462087856165
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.048749422806702
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Yahoo! Inc. Subscriber","Webcasters",01-MAY-04,31-DEC-06,"CURRENT",.0074591595
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Yahoo! Inc. music match","Webcasters",01-APR-04,30-SEP-07,"CURRENT",.031103019
"42577","DA BRAT","BACK UP","UNRESTRICTED","SO SO DEF","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.0044144505
"42577","DA BRAT","BALL GAME","","COLUMBIA","WEBCASTING PROXY II","Webcasters",01-JAN-07,31-DEC-09,"CURRENT",.00022538415181275
"42577","DA BRAT","BIG MOMMA'S THEME","BIG MOMMA'S HOUSE (SOUNDTRACK)","SONY MUSIC","MTV","Webcasters",01-JUN-04,30-JUN-04,"CURRENT",.000536283
"42577","DA BRAT","BIG MOMMA'S THEME","BIG MOMMA'S HOUSE [SOUNDTRACK]","SONY MUSIC","MTV","Webcasters",01-SEP-04,31-MAR-05,"CURRENT",.000494766
"42577","DA BRAT","BIG MOMMA'S THEME","BIG MOMMA'S HOUSE [SOUNDTRACK]","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-05,"CURRENT",.00002436175419165
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-NOV-11,30-APR-12,"CURRENT",7.6980460725
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","DKCM(JANGO.COM)","Webcasters",01-SEP-11,31-DEC-11,"CURRENT",.0720133425
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Pandora Non-Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.5193946665
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Pandora Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.235399014
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.648040005
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0257768703983583
"42577","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","ARISTA RECORDS, INC.","Yahoo! Inc. music match Sub","Webcasters",01-JUL-07,30-SEP-07,"CURRENT",.000023157
"42577","DA BRAT","BOOM (RADIO MIX)","BOOM","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.002833340493591
"42577","DA BRAT","BOOM (RADIO MIX)","BOOM","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.0013180185
"42577","DA BRAT","BOOM (RADIO MIX)","BOOM","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.005834916
"42577","DA BRAT","BOOM (RADIO MIX)","BOOM","SONY MUSIC","Yahoo! Inc. music match Sub","Webcasters",01-JUL-05,30-SEP-07,"CURRENT",.0017464635
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0072820972000836
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-MAY-04,31-DEC-06,"CURRENT",.002606958
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-APR-04,30-SEP-07,"CURRENT",.0165452265
"42577","DA BRAT","BOOM (RADIO MIX, SUPER CLEAN)","BOOM","SONY MUSIC","Yahoo! Inc. music match Sub","Webcasters",01-APR-05,30-SEP-07,"CURRENT",.0039738375
"42577","DA BRAT","BOOM I FUCKED YOUR MAN","UNDERGROUND'S FINEST","UNKNOWN LABEL","Live365 Non-Subscriber","Webcasters",01-APR-05,14-APR-05,"CURRENT",.0009611865
"42577","DA BRAT","BOOM I FUCKED YOUR MAN","UNDERGROUND'S FINEST","UNKNOWN LABEL","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-05,"CURRENT",.0000972126807678
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SO SO DEF","MTV","Webcasters",01-SEP-04,30-SEP-04,"CURRENT",.000177183
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-05,"CURRENT",.00070173063441135
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Pandora Non-Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.2947927635
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Pandora Subscriber","Webcasters",01-MAR-12,31-MAY-12,"CURRENT",.111048939
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Slacker Radio","Webcasters",01-APR-11,30-NOV-11,"CURRENT",.0095138094580965
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0419702819069295
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Yahoo! Inc. Subscriber","Webcasters",01-AUG-04,31-DEC-06,"CURRENT",.0080898525
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Yahoo! Inc. music match","Webcasters",01-JUL-04,30-SEP-07,"CURRENT",.0301680765
"42577","DA BRAT","BREEVE ON EM","UNRESTRICTED","SONY MUSIC","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.0046265085
"42577","DA BRAT","C'HI TOWN","UNRESTRICTED","SONY MUSIC","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-SEP-11,30-APR-12,"CURRENT",.06938964
"42577","DA BRAT","C'HI TOWN","UNRESTRICTED","SONY MUSIC","IMVU","Webcasters",01-SEP-11,30-SEP-11,"CURRENT",.0450747405
"42577","DA BRAT","C'HI TOWN","UNRESTRICTED","SONY MUSIC","SONGZA_MEDIA","Webcasters",01-DEC-11,30-APR-12,"CURRENT",.0572051565
"42577","DA BRAT","C'HI TOWN","UNRESTRICTED","SONY MUSIC","Slacker Radio","Webcasters",01-JAN-11,30-NOV-11,"CURRENT",.0070599134170053
"42577","DA BRAT","C'HI TOWN","UNRESTRICTED","SONY MUSIC","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0312469057420718
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-NOV-11,30-APR-12,"CURRENT",.1712353455
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","Live365 Non-Subscriber","Webcasters",01-JUL-04,14-OCT-05,"CURRENT",.0132533595
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","Live365 Subscriber","Webcasters",01-APR-04,14-APR-05,"CURRENT",.018683802
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","MSPOT.COM","Webcasters",01-OCT-10,31-DEC-11,"CURRENT",3.092964947134174
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","MTV","Webcasters",01-SEP-04,30-SEP-04,"CURRENT",.000177183
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","REALNETWORKS","Webcasters",01-APR-04,31-DEC-04,"CURRENT",.000176391
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.00987132097234845
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","Yahoo! Inc. Subscriber","Webcasters",01-MAY-04,31-DEC-06,"CURRENT",.009743598
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","Yahoo! Inc. music match","Webcasters",01-APR-04,30-SEP-07,"CURRENT",.032393961
"42577","DA BRAT","CHI TOWN","UNRESTRICTED","SO SO DEF","Yahoo! Inc. music match Sub","Webcasters",01-JAN-05,30-SEP-07,"CURRENT",.0050213475
"42577","DA BRAT","CHI-VA-ARK SHIT-DIRTY","FREESTYLES","UNKNOWN LABEL","WEBCASTING PROXY II","Webcasters",01-JAN-06,31-DEC-09,"CURRENT",.00014782884863625
"42577","DA BRAT","CHURCH","LOVE AND LIMELIGHT","UNKNOWN LABEL","Live365 Non-Subscriber","Webcasters",01-APR-04,14-APR-04,"CURRENT",.002566422
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","CLEAR_CHANNEL_IHEART_COM","Webcasters",01-NOV-11,30-APR-12,"CURRENT",.218071152
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","MEEMIX","Webcasters",01-JUL-10,30-SEP-10,"CURRENT",.0057120165
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","REALNETWORKS","Webcasters",01-JUL-09,30-SEP-09,"CURRENT",.00003078
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","WEBCASTING PROXY II","Webcasters",01-JAN-05,31-DEC-09,"CURRENT",.0035254263462165
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. Subscriber","Webcasters",01-JAN-06,31-DEC-06,"CURRENT",.001099773
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. music match","Webcasters",01-JUL-05,30-SEP-07,"CURRENT",.0076777785
"42577","DA BRAT","COME AND GET SOME","FUNKDAFIED","CHAOS/SO SO DEF","Yahoo! Inc. music match Sub","Webcasters",01-JUL-05,30-SEP-07,"CURRENT",.0021236445
"42577","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","ClearChannel","Webcasters",01-JAN-12,31-MAR-12,"CURRENT",.6117786135
"42577","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","IMVU","Webcasters",01-SEP-11,30-SEP-11,"CURRENT",.1397316915
"42577","DA BRAT","DA B SIDE","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","MTV","Webcasters",01-SEP-04,30-SEP-04,"CURRENT",.000177183
