"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100VR95","C-Murder  Da Brat","How A Thug Like It","","","USPO10001005","","Pandora - Universal","Direct Licensing","01-JAN-17","31-JAN-17","36","","CURRENT",.01215,"",
"","SX2100BNYD","Da Brat","Boom","","","USAR10300817","","Pandora - SONY","Direct Licensing","01-JAN-17","31-JAN-17","101","","CURRENT",.06804,"",
"","SX2100EA55","Da Brat  Dru Hill  JD","In My Bed","","","USIR29700123","","Pandora - Universal","Direct Licensing","01-OCT-16","31-OCT-16","","","RESTATEMENT",9.91557272,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","ACCURADIO.COM","Webcasting","01-NOV-16","30-NOV-16","133","","CURRENT",.0915705,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","RADIONOMY.COM","Webcasting","01-JAN-17","31-JAN-17","46","","CURRENT",.031122,"",
"","SX2100MBA9","Da Brat  Jermaine Dupri  Kandi","You Bring The Freak Out Of Me","Instructions (Explicit Version)","Columbia","USSM10109189","5099749798021","Pandora - SONY","Direct Licensing","01-JAN-17","31-JAN-17","168","","CURRENT",.03774754,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","RFC MEDIA - WEBCASTING","Webcasting","01-NOV-16","30-NOV-16","","","CURRENT",1.2665115,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","Columbia","USSM19924161","5099749178021","SIRIUS XM RADIO, INC","Cable Radio","01-JAN-17","31-JAN-17","","","CURRENT",.110466,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","RFC MEDIA - WEBCASTING","Webcasting","01-JAN-17","31-JAN-17","","","CURRENT",1.35205425,"",
"","SX2100EA55","Dru Hill","In My Bed","Y'all Know What This Is...The Hits","Island Urban Music/SO SO DEF","USIR29700123","602517500136","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","","","RESTATEMENT",-8.56701306,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Pandora - SONY","Direct Licensing","01-JAN-17","31-JAN-17","11211","","CURRENT",7.55289,"",
"","SX2100D6RR","Bow Wow  Da Brat","Damn Thing","","","USSM10606969","","IMVU.COM","Webcasting","01-JUL-16","31-JUL-16","","","CURRENT",.029412,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-JAN-17","31-JAN-17","","","CURRENT",.04593693,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","RADIO ONE, INC.","Webcasting","01-JAN-17","31-JAN-17","1038","","CURRENT",.34984463,"",
"","SX3100F34D","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","5099749506558","CONNOISSEUR MEDIA, LLC","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.05116663,"",
"","SX3100Q9D9","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","","CARTER BROADCAST GROUP, INC.","Webcasting","01-JAN-17","31-JAN-17","","","CURRENT",.06098795,"",
"","SX2100D827","Da Brat","Just A Little Bit More","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603746","074646792223","Pandora - SONY","Direct Licensing","01-JAN-17","31-JAN-17","506","","CURRENT",.34092,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","RADIO NOW, LLC","Webcasting","01-JAN-17","31-JAN-17","","","CURRENT",.01047375,"",
"","SX31000R2U","DRU HILL/DA BRAT","IN MY BED REMIX","","","","","RADIO ONE, INC.","Webcasting","01-JAN-17","31-JAN-17","956","","CURRENT",.32220675,"",
"","SX3102EO3O","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635970425","SLACKER.COM - Universal","Direct Licensing","01-DEC-16","31-DEC-16","","","CURRENT",.3132,"",
"","SX2107VZKA","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","Pandora - SONY","Direct Licensing","01-NOV-16","30-NOV-16","","","RESTATEMENT",-.924615,"",
"","SX3102UZ1C","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","074646977224","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","","","RESTATEMENT",5.18265,"",
