"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2100D8A2","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","074646616420","DEEZER.COM","Webcasting","01-APR-15","30-APR-15","15","","CURRENT",.01406475,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WJQM","Webcasting","01-DEC-14","31-DEC-14","","","CURRENT",.031635,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.03400762,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","Unrestricted","Columbia","USSM19924161","5099749178021","SIRIUS XM RADIO, INC","SDARS","01-MAY-17","31-MAY-17","","2","CURRENT",26.0377425,"",
"","SX2100D82A","Da Brat","Funkdafied","90's Greatest Hits","SBCMG","USSM19400530","888880261953","SLACKER.COM (nonsubscription)","Webcasting","01-MAY-17","31-MAY-17","323","","CURRENT",.21755475,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Stingray Music USA","Webcasting","01-MAY-17","31-MAY-17","23","","CURRENT",.02261475,"",
"","SX31007RS1","DA BRAT","UNRESTRICTED (PARENTAL ADVISORY)","WHAT'CHU LIKE","","","","PANDORA.COM - Subscription Webcast","Webcasting","01-MAY-17","31-MAY-17","17","","CURRENT",.01483425,"",
"","SX2100ELZM","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","074646977224","SAMSUNG MUSIC HUB","Webcasting","01-MAR-14","31-MAR-14","","","CURRENT",.0431775,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","DEEZER.COM","Webcasting","01-JAN-17","31-JAN-17","193","","CURRENT",.06500138,"",
"","SX2100D63M","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300640","888880307958","Pandora - SONY","Direct Licensing","01-MAY-17","31-MAY-17","40","","CURRENT",.02691,"",
