"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2107VZK5","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","9399700017960","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","7132","","CURRENT",4.91004,"",
"","SX3100K02S","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","SIRIUS XM RADIO, INC","Webcasting","01-OCT-16","31-OCT-16","","","CURRENT",.46483144,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-OCT-16","31-OCT-16","","","CURRENT",.033858,"",
"","SX2100D823","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","074646792223","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","21","","CURRENT",.01449,"",
"Adjustment","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","","","USSM10006757","","IMVU.COM","Webcasting","01-APR-14","30-APR-14","","","PRIOR",.01645642,"",
"","SX3100K02S","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","SIRIUS XM RADIO, INC","Cable Radio","01-OCT-16","31-OCT-16","","","CURRENT",.172026,"",
"","SX3102MB9Z","DA BRAT","BOOM","LIMELITE, LUV & NITECLUBZ","","","","JANGO.COM","Webcasting","01-SEP-16","30-SEP-16","","","CURRENT",.0123975,"",
"","SX2100D87E","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","888880307965","JANGO.COM","Webcasting","01-SEP-16","30-SEP-16","","","CURRENT",.01791225,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","WXCM-HD3","Webcasting","01-JUN-16","30-JUN-16","","","CURRENT",.09221175,"",
"","SX3101D1C9","MISSY ELLIOTT/DA BRAT","SOCK IT 2 ME (RADIO VERSION)/(CC CLEANER)/(LYR!/CONT!)","","","","","iHeart Media - Warner (simulcast)","Direct Licensing","01-OCT-16","31-OCT-16","","","CURRENT",5.698755,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","Google Play Music","Webcasting","01-OCT-16","31-OCT-16","14725","","CURRENT",5.0688675,"",
"","SX31034LQJ","DA BRAT","THE B-SIDE","FUNKDAFIED","SO SO DEF/COLUMBIA","","","WSRB","Webcasting","01-APR-15","30-APR-15","39","","CURRENT",.0397575,"",
"","SX2100D827","Da Brat","Just A Little Bit More","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603746","074646792223","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","460","","CURRENT",.31671,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","QUEENB RADIO - INTERNET ONLY","Webcasting","01-MAY-16","31-MAY-16","","","CURRENT",.0123975,"",
"","SX3103KOFD","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","MUSIC CHOICE","PES","01-SEP-16","30-SEP-16","","","CURRENT",2.62485,"",
"Adjustment","SX2106RWFQ","Total feat. Da Brat","No One Else (Instrumental Version)","","","USPSU1248121","","RADIO ONE, INC.","Webcasting","01-JAN-15","31-JAN-15","","","PRIOR",.31940652,"",
"Adjustment","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","","","USSM10006757","","IHEART.COM","Webcasting","01-JAN-14","31-JAN-14","","","PRIOR",.01520178,"",
"Adjustment","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","","","USSM10006757","","IMVU.COM","Webcasting","01-FEB-12","29-FEB-12","","","PRIOR",.01721631,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","RADIO NOW, LLC","Webcasting","01-OCT-16","31-OCT-16","","","CURRENT",.0700245,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","BEASLEY MEZZANINE HOLDINGS (BEASLEY BROADCASTING)","Webcasting","01-OCT-16","31-OCT-16","221","","CURRENT",.1533015,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","DEEZER.COM","Webcasting","01-FEB-16","29-FEB-16","52","","CURRENT",.0358245,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","Columbia","USSM19927446","5099749178021","Pandora - SONY","Direct Licensing","01-OCT-16","31-OCT-16","77040","","CURRENT",26.519265,"",
"Adjustment","SX312MMPLV","ALESSANDRO MICHELE/JD/DA BRAT","EVERYTHING GUCCI","CD SINGLE","SO SO DEF","","","SIRIUS XM RADIO, INC","SDARS","01-SEP-16","30-SEP-16","","","PRIOR",31.39220138,"",
