"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX210N1POT","Da Brat  Jermaine Dupri  Usher","The Party Continues","Life In 1472 (The Original Soundtrack)","So So Def","USSM11605073","886445972085","Pandora - SONY","Direct Licensing","01-FEB-17","28-FEB-17","5576","","CURRENT",1.25245044,"",
"Adjustment","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","","","USSM19907865","","SIRIUS XM RADIO, INC","Webcasting","01-OCT-15","31-OCT-15","","","PRIOR",.4634603,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924162","074646386026","SLACKER.COM - Sony","Direct Licensing","01-DEC-16","31-DEC-16","","","CURRENT",.01377,"",
"New Association","SX2100D825","Da Brat","Sittin' On Top Of The World","","","USSM19603744","","iHeartRadio","Webcasting","01-DEC-16","31-DEC-16","","","PRIOR",.04133925,"",
"Adjustment","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19709503","","ENTERCOM COMMUNICATIONS CORP.","Webcasting","01-MAR-14","31-MAR-14","","","PRIOR",.03318761,"",
"Adjustment","SX3102KOYJ","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED (SO SO DEF MIX)","SO SO DEF PRESENTS: DEFINITION OF A REMIX","SO SO DEF","","","Aggregated Historic Licensees","Webcasting","01-JAN-14","31-DEC-14","","","PRIOR",-.01037019,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","iHeart Media - Warner (simulcast)","Direct Licensing","01-JAN-17","31-JAN-17","","","CURRENT",3.5982,"",
"Adjustment","SX3100F34D","MARIAH CAREY/MISSY ELLIOTT/DA BRAT","HEARTBREAKER (REMIX)","RAINBOW","COLUMBIA","","","WWSK-FM","Webcasting","01-MAY-12","31-MAY-12","","","PRIOR",-.0415991,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500231","094635970425","PANDORA.COM - Subscription Webcast","Webcasting","01-JUL-15","31-JUL-15","","","PRIOR",.24207997,"",
"Adjustment","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","SONGZA MEDIA, INC.","Webcasting","01-SEP-14","30-SEP-14","","","PRIOR",.07027689,"",
