"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"New Association","SX2100ELZK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","Columbia","USSM19929825","5099749178021","IMVU.COM","Webcasting","01-MAY-13","31-MAY-13","","","PRIOR",.01131087,"",
"","SX3102XZXJ","DA BRAT/TYRESE","WHAT'CHU LIKE","SINGLE","SO SO DEF","","","CUMULUS MEDIA, INC.","Webcasting","01-NOV-16","30-NOV-16","52","","CURRENT",.01771988,"",
"New Association","SX2100ELZK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","So So Def","USSM19929825","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-AUG-16","31-AUG-16","","","PRIOR",.51601018,"",
"New Association","SX2100K8ID","Da Brat  Destiny's Child","Survivor","This Is The Remix","Columbia","USSM10201540","696998643123","SPOTIFY.COM","Webcasting","01-NOV-13","30-NOV-13","","","PRIOR",.03856951,"",
"New Association","SX2100ELZK","Da Brat  JD  Lil Jon","We Ready","Unrestricted","Columbia","USSM19929825","5099749178021","IMVU.COM","Webcasting","01-JAN-14","31-JAN-14","","","PRIOR",.01273474,"",
"Adjustment","SX3101JZ6R","DA BRAT","RUNNIN' OUT OF TIME","UNRESTRICTED","SO SO DEF","","","iTunes Radio - Sony (iTunes Match subscribers)","Direct Licensing","01-SEP-15","30-SEP-15","","","PRIOR",-.01113763,"",
"Adjustment","SX2100EA55","Da Brat  Dru Hill  JD","In My Bed","","","USIR29700123","","PACKET VIDEO","Webcasting","01-OCT-11","31-OCT-11","","","PRIOR",.01488308,"",
"Adjustment","SX2107VZK5","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","9399700017960","iTunes Radio - Sony","Direct Licensing","01-OCT-15","31-OCT-15","","","PRIOR",-.01323,"",
"Adjustment","SX2100EA55","Dru Hill","In My Bed","Hits","Def Soul","USIR29700123","602498840900","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting","01-OCT-13","31-OCT-13","","","PRIOR",.01019079,"",
"New Association","SX210K0PBE","Da Brat  JD  Jagged Edge","The Way That You Talk","","","USSM11409099","","ALPHA MEDIA - DAYTON, OH","Webcasting","01-MAR-16","31-MAR-16","","","PRIOR",.0137655,"",
"Adjustment","SX3102ONXY","DA BRAT","WHAT'S ON YA MIND","UNRESTRICTED","SO SO DEF","","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-APR-14","30-APR-14","","","PRIOR",-.02315223,"",
"","SX2100EA55","Da Brat  Dru Hill  JD","In My Bed","","","USIR29700123","","Pandora - SONY","Direct Licensing","01-DEC-16","31-DEC-16","39229","","CURRENT",8.98856736,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","SIRIUS XM RADIO, INC","Cable Radio","01-DEC-16","31-DEC-16","","","CURRENT",.55088691,"",
